1,3,3,2,1,4,0.081,2,1.745,3.811,2,1.431,4,I never break the rules
2,2,1,3,1,4,8.879,1,1.468,12.575,1,1.548,1,I want to learn to surf
3,1,2,1,5,5,17.241,2,1.258,20.736,1,1.243,0,I hate to wait in line
4,3,3,2,3,1,26.205,2,1.614,29.850,1,0.944,1,I like free stuff
5,1,1,2,3,1,34.801,1,1.010,38.196,2,1.231,3,I rarely get headaches
6,2,1,3,2,3,43.313,1,1.129,46.725,2,2.037,2,I have a best friend
7,3,2,3,4,5,51.357,2,2.253,54.970,1,1.273,0,I usually skip breakfast
8,1,1,2,3,3,59.853,1,0.949,63.382,2,1.820,3,I hate walking uphill
9,3,2,3,4,4,68.767,2,1.499,72.329,2,1.425,4,I have a lucky charm
10,2,3,1,3,3,76.928,2,1.082,80.340,1,1.422,3,I hate pulling weeds
11,2,3,1,3,4,85.089,2,1.041,88.434,2,2.504,4,I hate eating leftovers
12,2,3,1,1,5,93.753,2,1.650,97.148,1,1.543,0,I get ready quickly
13,1,2,1,1,1,109.941,1,1.365,113.320,2,1.123,1,I floss every day
14,2,1,3,4,2,117.885,1,0.933,121.498,1,1.817,4,I can use chopsticks
15,3,3,2,3,3,126.498,2,2.048,129.960,1,1.066,3,I make people laugh
16,1,2,1,1,2,134.860,2,0.958,138.238,1,1.892,2,I check Facebook often
17,2,3,1,5,1,143.506,2,0.920,147.135,1,1.211,1,I want super powers
18,1,1,2,1,3,152.069,2,1.781,155.665,1,1.066,3,I always stay up late
19,3,2,3,5,3,160.849,2,1.353,164.395,2,1.568,3,I hate skinny jeans
20,3,2,3,2,2,177.640,1,1.538,181.085,1,1.237,2,I like wearing hoodies
21,3,2,3,1,4,186.219,2,1.703,189.915,1,1.927,4,I like watching sunsets
22,1,1,2,5,1,195.317,2,2.133,198.796,1,1.670,1,I hate to be tickled
23,2,1,3,3,5,211.506,1,0.872,214.985,1,1.858,3,I always wear a watch
24,1,2,1,5,4,219.600,2,0.810,223.196,1,1.614,4,I like doing new things
25,1,1,2,3,4,228.682,1,1.521,232.010,1,1.489,3,I like televised sports
26,2,1,3,3,1,237.094,1,1.421,240.422,1,1.117,3,I like cheeseburgers
27,3,3,2,5,3,245.439,2,2.083,248.884,2,2.694,3,I wash my hands often
28,3,3,2,3,3,261.862,1,1.924,265.223,1,0.979,3,I am a good dancer
29,3,2,3,2,3,270.424,2,2.058,274.003,1,1.655,3,I like to watch cartoons
30,2,1,3,1,1,278.552,1,1.554,282.265,1,1.457,1,I hate being late
31,1,2,1,4,1,287.550,2,1.332,291.129,1,1.482,1,I get sleepy after eating
32,2,1,3,3,1,296.347,1,1.416,299.775,1,1.643,3,I shower in the morning
33,3,2,3,5,5,304.307,2,1.543,307.669,2,1.318,0,I like to chew my pencil
34,1,2,1,4,2,313.121,2,1.210,316.583,2,2.428,2,I always have chapstick
35,1,2,1,4,2,329.309,2,1.557,332.939,2,1.112,2,I think eggs are nasty
36,1,2,1,5,5,338.090,2,1.641,341.652,1,2.062,0,I take a lot of naps
37,3,3,2,5,5,346.335,2,2.036,349.980,2,1.782,0,I read a lot of comics
38,2,3,1,1,3,355.332,2,1.206,358.844,1,1.614,3,I sing in the shower
39,2,3,1,2,5,364.263,2,2.468,367.925,1,1.053,0,I get good grades
40,3,3,2,5,5,372.742,1,1.485,376.254,2,2.029,0,I hate rainy days
41,2,1,3,3,1,381.589,1,0.958,385.117,2,2.229,3,I hate sour pickles
42,1,2,1,4,4,390.168,2,1.258,393.847,1,1.331,4,I want super powers
43,3,3,2,2,3,406.691,2,2.279,410.187,2,1.712,3,I hate riding the bus
44,2,3,1,4,2,415.705,2,1.257,419.368,1,1.690,2,I like foot massages
45,1,2,1,4,4,424.235,2,0.992,427.580,2,2.199,4,I never make my bed
