1,3,3,2,4,1,0.365,1,1.154,3.915,1,1.276,4,I can use chopsticks
2,2,1,3,4,4,8.948,2,1.027,12.298,2,1.748,4,I hate sour pickles
3,1,1,2,1,5,17.565,1,1.234,20.931,2,1.163,1,I think sushi is gross
4,2,3,1,2,2,34.148,2,1.170,37.481,2,1.405,2,I hate squeaky shoes
5,3,2,3,2,1,42.565,1,1.082,45.915,2,1.516,2,I like to burp out loud
6,1,1,2,5,5,50.531,2,1.347,53.998,1,1.081,0,I like televised sports
7,2,1,3,1,3,59.315,2,0.876,62.731,1,1.267,3,I hate spicy mustard
8,3,3,2,5,4,67.398,2,0.992,70.781,1,1.289,4,I shower in the morning
9,1,2,1,3,5,76.248,1,0.982,79.798,1,1.312,3,I like the way I look
10,3,2,3,2,2,92.331,1,1.027,95.998,1,1.121,2,I like cheeseburgers
11,1,2,1,3,3,101.131,1,0.963,104.731,1,1.691,3,I hate walking uphill
12,2,3,1,2,4,110.081,2,0.925,113.681,2,1.965,4,I hate skinny jeans
13,3,2,3,2,5,118.448,1,0.878,121.965,1,1.202,2,I love ketchup
14,1,1,2,1,1,127.448,2,1.015,131.148,1,1.082,1,I like foot massages
15,2,1,3,3,5,136.148,1,0.810,139.515,1,1.244,3,I think tattoos are cool
16,1,1,2,2,3,144.698,2,0.908,148.315,1,1.340,3,I carry a water bottle
17,3,3,2,4,2,152.898,1,1.204,156.365,2,1.426,4,I am afraid of ghosts
18,1,2,1,2,5,161.765,1,0.826,165.415,2,1.856,2,I always have chapstick
19,1,2,1,5,5,170.298,1,1.204,174.015,1,1.392,0,I hate doing dishes
20,3,3,2,5,3,178.981,2,0.889,182.565,1,1.426,3,I wash my hands often
21,2,1,3,3,4,187.115,2,0.972,190.765,1,1.074,4,I hate being sick
22,2,1,3,2,2,195.598,1,1.360,198.915,1,1.308,2,I want super powers
23,2,3,1,5,5,203.715,2,1.164,207.281,1,1.237,0,I have a best friend
24,1,1,2,1,2,220.698,2,0.877,224.265,2,1.398,2,I read a lot of comics
25,2,3,1,1,2,229.598,2,1.040,233.031,2,1.543,2,I always use sunscreen
26,3,2,3,5,5,238.231,2,1.047,241.781,2,1.881,0,I always watch the news
27,2,3,1,3,5,255.165,1,0.818,258.865,1,1.774,3,I hate eating leftovers
28,1,1,2,2,1,263.931,1,0.811,267.565,2,1.434,2,I hate soft beds
29,2,3,1,2,5,272.198,1,1.304,275.865,2,1.430,2,I drink a lot of coffee
30,2,1,3,4,1,289.031,1,1.183,292.615,1,1.496,4,I like smelling markers
31,3,2,3,5,4,297.565,2,0.714,301.065,1,1.214,4,I take a lot of naps
32,3,3,2,3,3,306.515,1,1.132,310.198,1,1.256,3,I make people laugh
33,3,2,3,4,3,314.881,1,0.853,318.331,2,1.587,4,I think eggs are nasty
34,1,2,1,3,1,322.898,1,1.124,326.381,1,1.401,3,I like watching sunsets
35,3,3,2,3,4,331.081,2,0.837,334.481,1,1.533,4,I hate being late
36,2,1,3,1,5,339.765,1,0.754,343.398,2,1.481,1,I am a good dancer
37,3,3,2,3,4,348.648,2,0.870,352.165,1,1.082,4,I like country music
38,1,1,2,4,4,357.098,2,1.092,360.515,1,1.284,4,I like doing new things
39,1,2,1,3,1,365.331,1,0.731,368.665,2,1.534,3,I hate rainy days
40,1,1,2,4,4,381.565,1,1.338,384.998,2,1.200,4,I hate chicken soup
41,2,1,3,1,1,390.115,2,1.164,393.798,1,1.824,1,I want to learn to surf
42,1,1,2,1,3,398.665,2,0.694,402.065,1,1.286,3,I like to play cards
43,3,3,2,2,5,407.581,1,0.977,411.031,1,1.167,2,I check Facebook often
44,2,1,3,1,1,415.781,2,1.001,419.265,1,1.014,1,I sing in the shower
45,3,2,3,4,3,423.998,1,0.769,427.531,2,1.459,4,I always wear a watch
