1,1,3.664,1.040,1,0,3,confident
2,1,8.097,0.991,1,0,4,independent
3,2,12.747,1.557,1,1,2,awkward
4,2,17.547,0.989,2,0,1,hot
5,3,25.580,1.603,1,1,2,stubborn
6,3,30.347,1.461,2,1,2,selfish
7,4,34.863,1.192,1,0,1,cool
8,4,40.163,1.644,1,1,2,boring
9,2,48.897,1.078,2,1,2,loser
10,2,54.147,1.725,2,0,2,sexy
11,1,58.347,1.493,1,1,1,rude
12,1,63.213,1.130,2,1,2,angry
13,3,93.397,1.250,1,1,2,depressed
14,3,97.763,2.020,1,0,2,thoughtful
15,3,102.830,1.649,1,1,2,lazy
16,4,107.397,1.354,1,1,2,wealthy
17,1,115.397,0.986,1,0,2,loyal
18,1,120.130,1.453,1,0,2,helpful
19,2,125.280,1.471,1,0,2,charming
20,2,130.097,2.759,1,0,3,insecure
21,4,138.430,1.809,1,1,2,ugly
22,4,143.713,0.926,1,0,2,trendy
23,3,149.047,1.401,1,1,2,grumpy
24,4,153.680,1.671,1,0,2,snobby
25,2,184.730,1.813,2,1,2,creepy
26,2,189.663,0.728,1,0,2,social
27,1,194.613,1.034,2,1,3,dishonest
28,1,199.630,0.913,1,0,4,motivated
29,4,208.614,1.466,1,1,2,loner
30,3,213.513,0.750,1,0,3,respectful
31,3,218.363,1.892,1,0,2,caring
32,3,222.647,1.241,1,0,1,smart
33,1,230.947,1.340,1,1,1,mean
34,1,235.030,0.913,1,0,2,giving
35,2,239.330,1.085,1,0,4,adventurous
36,2,243.580,0.851,1,0,3,outgoing
37,4,274.147,2.172,2,0,2,withdrawn
38,3,278.263,2.992,2,1,4,unethical
39,4,283.430,0.881,1,0,2,flirty
40,4,288.513,2.006,1,0,2,attractive
41,2,297.330,1.133,1,0,3,admired
42,2,301.547,1.492,2,1,1,lame
43,1,306.030,0.913,1,0,2,patient
44,1,310.630,1.217,1,0,2,friendly
45,4,318.747,1.180,1,0,3,popular
46,4,323.964,1.180,1,1,1,shy
47,3,328.314,1.206,1,0,3,trustworthy
48,3,332.463,1.600,1,0,1,calm
