1,5,0.020,2,0.938,3.087,2,0.83,4.333
2,2,5.403,1,1.227,7.937,4,0.17,3.800
3,3,10.970,2,1.556,13.553,0,0.50,3.850
4,4,15.353,2,1.661,18.087,4,0.50,4.000
5,5,20.303,2,0.751,22.903,0,0.83,3.867
6,6,24.370,1,1.396,26.970,4,0.83,3.867
7,2,29.337,1,0.973,32.187,4,0.17,4.117
8,3,33.537,2,1.654,36.053,2,0.50,3.783
9,3,38.753,2,1.757,42.053,0,0.50,4.567
10,6,44.220,1,1.778,46.887,0,0.83,3.933
11,6,49.420,2,1.634,52.853,4,0.83,4.700
12,3,55.103,1,1.071,58.287,0,0.50,4.450
13,6,61.637,2,1.041,64.553,0,0.83,4.183
14,4,65.903,1,1.391,68.487,0,0.50,3.850
15,6,71.903,2,0.935,74.887,4,0.83,4.250
16,1,77.503,1,1.407,80.103,2,0.17,3.867
17,4,81.620,1,1.850,84.903,4,0.50,4.550
18,6,86.487,2,1.015,89.420,4,0.83,4.200
19,1,93.387,1,0.891,96.420,2,0.17,4.300
20,2,98.070,1,1.584,100.603,4,0.17,3.800
21,3,102.120,2,2.110,104.687,2,0.50,3.833
22,3,106.070,1,0.920,108.837,2,0.50,4.033
23,3,110.370,1,0.844,112.920,2,0.50,3.817
24,5,115.037,2,0.625,119.703,2,0.83,5.933
25,3,122.753,1,0.957,125.953,0,0.50,4.467
26,1,128.770,1,0.732,131.637,2,0.17,4.133
27,4,133.037,2,1.217,135.537,0,0.50,3.767
28,2,136.937,1,2.229,139.937,0,0.17,4.267
29,2,142.387,1,0.907,145.037,4,0.17,3.917
30,4,146.687,2,1.095,149.420,4,0.50,4.000
31,5,150.870,2,0.688,153.570,2,0.83,3.967
32,2,155.070,1,1.088,157.587,4,0.17,3.783
33,5,158.970,2,0.652,162.003,2,0.83,4.300
34,1,163.737,1,0.637,166.337,2,0.17,3.867
35,6,168.287,2,0.631,170.903,4,0.83,3.883
36,6,173.737,2,0.557,176.287,4,0.83,3.817
37,1,177.887,1,0.623,180.853,2,0.17,4.233
38,5,182.203,2,0.835,185.470,2,0.83,4.533
39,1,187.637,1,0.665,191.137,2,0.17,4.767
40,3,192.970,2,1.068,197.120,0,0.50,5.417
41,3,199.253,1,0.609,202.920,0,0.50,4.933
42,5,204.370,2,0.628,207.820,2,0.83,4.717
43,6,209.787,2,0.683,212.337,4,0.83,3.817
44,4,215.020,2,1.474,217.587,0,0.50,3.833
45,4,219.220,2,0.378,221.970,0,0.50,4.017
46,2,224.137,1,1.654,227.070,4,0.17,4.200
47,2,229.203,1,0.555,231.753,4,0.17,3.817
48,4,233.287,2,1.871,235.937,0,0.50,3.917
49,2,237.520,1,1.870,240.387,4,0.17,4.133
50,1,243.970,1,0.804,246.620,2,0.17,3.917
51,5,247.987,2,0.611,251.253,0,0.83,4.533
52,1,253.120,1,0.726,255.653,0,0.17,3.800
53,4,258.253,1,1.361,261.087,0,0.50,4.100
54,5,264.203,2,0.659,266.820,2,0.83,3.883
55,2,268.187,1,0.971,271.087,0,0.17,4.167
56,1,272.420,1,0.698,277.220,2,0.17,6.067
57,2,278.737,2,2.253,281.803,0,0.17,4.333
58,6,283.270,2,0.728,286.003,4,0.83,4.000
59,3,287.787,1,1.163,292.787,0,0.50,6.267
60,1,294.320,1,0.654,297.453,2,0.17,4.400
61,2,299.820,2,0.794,302.353,0,0.17,3.800
62,1,304.087,1,0.671,306.720,2,0.17,3.900
63,4,308.087,1,1.047,311.053,4,0.50,4.233
64,4,312.670,1,0.648,315.420,0,0.50,4.017
65,6,317.520,2,0.782,320.270,4,0.83,4.017
66,4,322.137,1,0.533,324.803,0,0.50,3.933
67,5,328.887,2,0.639,331.753,2,0.83,4.133
68,1,333.203,1,0.683,336.020,0,0.17,4.083
69,5,339.670,2,0.712,343.787,2,0.83,5.383
70,6,345.353,2,0.645,347.920,4,0.83,3.833
71,3,349.537,2,0.949,352.437,0,0.50,4.167
72,5,355.453,2,1.025,358.303,2,0.83,4.117
