1,6,0.022,2,0.769,2.722,0,0.83,3.967
2,4,4.088,2,0.879,6.772,4,0.50,3.950
3,4,8.322,2,0.901,11.205,0,0.50,4.150
4,4,14.755,2,0.788,17.489,0,0.50,4.000
5,2,19.505,2,1.302,22.022,0,0.17,3.783
6,6,24.105,2,0.646,26.872,4,0.83,4.033
7,6,28.872,2,0.647,32.955,0,0.83,5.350
8,5,36.105,1,0.990,39.188,0,0.83,4.350
9,1,40.505,1,0.990,43.522,0,0.17,4.283
10,5,47.872,2,1.671,50.539,2,0.83,3.933
11,2,53.138,2,1.220,55.655,4,0.17,3.783
12,6,57.005,2,0.778,59.539,4,0.83,3.800
13,4,62.172,2,2.555,65.522,4,0.50,4.617
14,6,66.922,2,0.877,69.505,4,0.83,3.850
15,4,71.105,1,0.790,73.805,4,0.50,3.967
16,6,76.255,2,0.704,79.105,4,0.83,4.117
17,2,80.855,1,1.016,83.505,4,0.17,3.917
18,1,84.888,2,1.182,87.855,0,0.17,4.233
19,2,91.305,1,1.086,94.072,4,0.17,4.033
20,5,95.405,2,1.002,97.939,0,0.83,3.800
21,2,100.172,2,0.835,103.055,0,0.17,4.150
22,3,104.772,2,1.539,107.655,0,0.50,4.150
23,3,111.255,2,0.672,113.855,2,0.50,3.867
24,3,115.222,1,0.713,117.805,2,0.50,3.850
25,1,120.605,2,1.394,123.122,0,0.17,3.783
26,5,124.572,1,0.851,127.338,2,0.83,4.033
27,4,129.739,2,1.204,132.622,4,0.50,4.150
28,1,134.122,1,1.989,136.738,2,0.17,3.883
29,6,138.572,2,0.691,141.638,4,0.83,4.333
30,2,144.355,1,0.820,147.155,4,0.17,4.067
31,1,148.889,2,1.990,151.722,0,0.17,4.100
32,4,154.755,1,0.964,157.255,4,0.50,3.767
33,5,158.772,2,1.531,161.589,2,0.83,4.083
34,2,163.839,2,1.624,166.872,4,0.17,4.300
35,5,171.272,1,1.511,174.438,0,0.83,4.433
36,5,177.022,1,0.689,179.805,0,0.83,4.050
37,3,182.555,2,0.964,185.055,2,0.50,3.767
38,1,186.472,1,1.503,189.238,2,0.17,4.033
39,6,190.738,2,0.661,193.405,4,0.83,3.933
40,3,194.922,2,1.477,197.438,0,0.50,3.783
41,5,201.388,2,0.955,204.172,2,0.83,4.050
42,4,205.639,2,1.392,208.522,4,0.50,4.150
43,1,209.972,1,1.155,212.855,2,0.17,4.150
44,2,214.938,2,1.260,217.538,0,0.17,3.867
45,6,222.439,2,0.728,225.755,4,0.83,4.583
46,1,227.822,1,0.681,230.522,2,0.17,3.967
47,6,232.405,2,0.698,234.955,4,0.83,3.817
48,4,236.322,2,1.405,239.638,4,0.50,4.583
49,3,242.055,2,0.888,245.838,0,0.50,5.050
50,2,247.239,2,1.696,249.839,0,0.17,3.867
51,5,251.238,1,1.120,253.755,0,0.83,3.783
52,2,255.389,2,1.098,259.655,0,0.17,5.533
53,3,262.922,2,0.989,266.738,0,0.50,5.083
54,1,269.572,1,0.731,272.139,2,0.17,3.833
55,5,273.638,2,0.625,276.338,2,0.83,3.967
56,1,277.855,1,0.672,280.388,0,0.17,3.800
57,6,281.739,2,0.652,284.805,4,0.83,4.333
58,5,287.105,1,0.582,290.322,0,0.83,4.483
59,3,292.438,2,0.753,296.038,2,0.50,4.867
60,3,297.588,0, NaN,300.188,0,0.50,3.867
61,3,301.855,2,0.760,304.372,2,0.50,3.783
62,2,306.039,1,0.888,308.922,4,0.17,4.150
63,3,310.589,2,0.754,313.488,2,0.50,4.167
64,4,315.772,1,1.435,318.638,0,0.50,4.133
65,3,321.005,2,0.634,323.905,2,0.50,4.167
66,1,326.189,1,0.674,329.455,2,0.17,4.533
67,6,330.822,2,0.625,334.522,4,0.83,4.967
68,1,336.355,1,0.732,339.138,2,0.17,4.050
69,4,341.905,2,0.758,344.422,0,0.50,3.783
70,2,346.138,1,0.868,348.788,4,0.17,3.917
71,4,350.289,1,2.262,353.689,4,0.50,4.667
72,5,355.522,2,0.837,358.672,2,0.83,4.417
