1,3,2,3,3,5,0.082,1,0.929,3.544,2,1.595,3,I like to sleep in late
2,1,2,1,4,4,8.611,2,1.016,12.040,2,1.499,4,I like wearing hoodies
3,2,1,3,3,4,16.672,1,1.579,20.318,1,1.373,3,I can keep a secret
4,3,3,2,1,4,25.001,2,1.138,28.580,2,1.671,4,I have a best friend
5,3,3,2,1,2,33.914,2,1.080,37.259,2,1.767,2,I never break the rules
6,3,2,3,4,4,42.444,1,1.335,45.805,1,1.685,4,I like to read books
7,1,2,1,5,4,51.274,2,1.057,54.836,2,1.167,4,I like to wrestle
8,2,1,3,5,5,59.837,1,2.046,63.332,1,1.695,0,I hate tapioca
9,2,1,3,5,1,68.483,1,1.672,72.162,1,1.344,0,I wash my hands often
10,2,1,3,2,2,76.895,1,2.052,80.524,1,1.503,2,I like hip-hop music
11,1,1,2,5,1,85.224,1,1.907,88.920,2,0.987,0,I like to chew my pencil
12,2,3,1,5,1,94.321,2,1.073,98.017,1,1.337,1,I take a lot of naps
13,3,2,3,1,5,103.436,1,1.159,107.048,2,2.498,1,I have a lucky charm
14,1,1,2,5,5,111.597,1,0.989,115.092,2,1.118,0,I like to watch cartoons
15,1,2,1,3,4,119.959,2,0.995,123.287,1,0.971,4,I sing in the shower
16,3,3,2,3,1,135.947,1,0.855,139.660,2,1.239,3,I always wear a watch
17,1,2,1,4,1,144.610,1,0.672,147.938,2,1.896,4,I hate to be tickled
18,2,3,1,3,2,152.772,0, NaN,156.384,1,2.003,NaN,I carry a water bottle
19,1,2,1,1,1,169.646,2,0.909,173.175,1,1.348,1,I shower in the morning
20,3,2,3,5,4,178.192,2,0.683,181.838,1,1.733,4,I like to play cards
21,1,1,2,5,4,187.039,1,1.260,190.434,2,1.089,0,I do not eat meat
22,2,3,1,5,3,195.568,2,0.890,199.080,1,1.306,3,I hate being sick
23,1,1,2,2,1,204.432,1,0.747,207.810,1,2.665,2,I always stay up late
24,1,2,1,3,2,221.306,2,1.608,224.785,2,1.530,2,I love scary movies
25,2,3,1,5,5,230.036,2,1.462,233.716,1,1.863,0,I hate mosquito bites
26,2,1,3,3,1,238.649,1,0.746,242.312,1,2.291,3,I think tattoos are cool
27,1,2,1,4,2,247.212,1,0.639,250.573,2,1.253,4,I daydream in class
28,3,3,2,1,1,255.457,2,1.898,259.086,2,2.037,1,I like country music
29,2,3,1,2,5,263.902,1,1.084,267.465,2,1.842,2,I hate tofu
30,3,3,2,5,4,272.682,2,0.960,276.111,2,1.884,4,I hate skinny jeans
31,3,2,3,1,1,281.396,1,0.935,284.874,2,1.184,1,I love pepperoni pizza
32,3,3,2,5,4,297.852,2,0.871,301.397,2,1.133,4,I love ketchup
33,2,1,3,4,1,306.498,1,0.648,309.926,1,0.932,4,I like cheeseburgers
34,1,1,2,2,4,314.492,2,0.774,317.837,2,2.422,4,I make my own lunch
35,3,3,2,3,3,322.637,1,1.342,326.099,2,1.800,3,I hate rainy days
36,2,3,1,1,1,330.715,2,0.736,334.310,2,2.060,1,I am afraid of ghosts
37,3,2,3,2,2,339.344,1,1.299,342.856,1,1.090,2,I am a morning person
38,2,3,1,2,3,348.308,2,0.775,352.038,1,1.357,3,I hate pulling weeds
39,1,1,2,2,2,357.122,1,0.777,360.533,1,2.797,2,I want to learn to surf
40,2,1,3,3,3,365.283,1,0.656,368.661,1,1.149,3,I hate walking uphill
41,3,3,2,1,5,374.046,1,0.988,377.575,2,1.332,1,I hate chicken soup
42,1,1,2,2,4,390.887,1,1.851,394.349,2,1.125,2,I usually skip breakfast
43,1,2,1,2,2,398.948,1,0.798,402.527,2,2.075,2,I remember dreams
44,3,2,3,1,2,407.294,2,1.573,410.889,1,1.305,2,I like free stuff
45,2,3,1,2,3,416.408,2,0.787,419.803,2,1.624,3,I hate soft beds
