1,2,1,3,1,5,0.147,1,0.957,3.608,1,1.352,1,I think sushi is gross
2,1,2,1,4,2,8.274,1,0.966,11.887,1,1.305,4,I want super powers
3,1,2,1,5,5,16.569,2,1.214,20.249,1,1.719,0,I hate squeaky shoes
4,3,2,3,1,3,25.115,2,0.965,28.544,1,1.264,3,I hate being sick
5,1,2,1,4,4,33.293,2,1.643,36.856,1,1.296,4,I like hip-hop music
6,2,1,3,4,2,42.308,1,1.060,45.960,1,2.440,4,I usually skip breakfast
7,3,3,2,2,2,50.954,2,1.710,54.433,1,1.671,2,I think tattoos are cool
8,2,1,3,3,3,59.232,1,1.656,62.861,1,1.107,3,I like free stuff
9,3,2,3,1,4,68.330,2,0.998,71.725,1,1.563,4,I always stay up late
10,3,3,2,1,1,76.960,2,1.424,80.656,2,2.232,1,I want to learn to surf
11,3,3,2,5,4,85.740,2,1.060,89.352,2,1.976,4,I hate licking envelopes
12,1,1,2,3,5,94.369,1,0.783,97.764,2,1.724,3,I never break the rules
13,3,3,2,1,2,110.708,2,0.980,114.338,1,1.534,2,I like to watch cartoons
14,2,1,3,2,2,118.903,1,1.417,122.332,1,1.476,2,I bite my fingernails
15,1,1,2,3,2,127.617,1,1.279,130.961,1,1.127,3,I hate mosquito bites
16,3,3,2,3,5,135.728,1,0.744,139.256,2,1.400,3,I never get bored
17,2,1,3,2,3,144.290,2,1.222,147.969,2,3.070,3,I hate soft beds
18,1,1,2,1,1,161.165,1,1.067,164.510,1,1.482,1,I hate skinny jeans
19,2,1,3,3,3,169.861,1,1.763,173.457,1,2.647,3,I have a best friend
20,1,1,2,3,3,178.792,1,1.976,182.254,2,2.778,3,I make my own lunch
21,3,2,3,5,4,187.739,2,1.141,191.452,2,2.004,4,I hate big cities
22,2,3,1,3,4,196.285,2,1.387,199.847,1,3.193,4,I like to burp out loud
23,2,1,3,1,2,204.580,2,1.348,208.076,2,2.484,2,I am a morning person
24,1,1,2,4,2,213.260,1,1.108,216.672,1,1.696,4,I like doing new things
25,1,1,2,3,3,221.605,1,1.235,225.268,1,1.492,3,I like watching sunsets
26,1,1,2,1,4,238.078,2,0.962,241.457,2,3.103,4,I like to read books
27,3,2,3,3,2,246.005,1,1.202,249.534,1,2.674,3,I drink a lot of coffee
28,3,2,3,1,2,254.685,2,1.091,258.097,1,1.983,2,I like wearing hoodies
29,1,2,1,3,5,263.499,1,1.213,267.027,1,2.260,3,I hate earmuffs
30,2,1,3,4,4,271.660,1,1.756,275.356,1,2.036,4,I like country music
31,3,3,2,2,1,279.972,1,1.468,283.551,1,1.337,2,I want super powers
32,2,3,1,5,2,288.066,2,1.142,291.645,1,2.163,2,I can keep a secret
33,2,3,1,1,1,296.763,2,1.949,300.475,1,2.421,1,I hate pulling weeds
34,1,2,1,5,1,313.604,2,1.092,317.149,2,2.251,1,I like to wrestle
35,2,1,3,2,4,322.367,2,1.225,325.829,1,1.763,4,I shower in the morning
36,2,3,1,1,1,331.214,2,1.866,334.575,1,2.049,1,I hate spicy mustard
37,3,2,3,1,5,339.643,1,1.229,342.971,2,1.685,1,I hate rainy days
38,3,2,3,1,2,356.233,2,1.167,359.595,2,2.437,2,I am afraid of ghosts
39,1,1,2,4,1,364.913,1,0.863,368.592,1,3.240,4,I like foot massages
40,2,1,3,3,5,373.191,1,0.905,376.670,1,1.466,3,I love scary movies
41,2,3,1,1,1,390.099,2,1.301,393.695,2,3.801,1,I rarely get headaches
42,3,3,2,2,1,398.394,1,1.286,401.906,1,1.782,2,I like birthday parties
43,1,1,2,4,1,406.790,1,0.730,410.168,2,2.392,4,I hate wearing seatbelts
44,3,3,2,5,5,415.068,2,2.804,418.396,1,1.436,0,I always wear a watch
45,1,2,1,2,5,423.915,1,0.645,427.410,1,1.262,2,I think eggs are nasty
