1,2,1,3,2,4,0.115,2,1.461,3.677,2,1.875,4,I hate wearing seatbelts
2,2,3,1,1,2,8.945,1,1.087,12.373,1,1.611,1,I take a lot of naps
3,3,2,3,2,5,16.973,1,1.195,20.685,1,1.363,2,I check Facebook often
4,1,2,1,2,2,25.435,1,1.533,28.763,1,1.509,2,I like free stuff
5,3,3,2,5,1,41.808,2,1.272,45.219,2,1.893,1,I hate eating leftovers
6,3,2,3,4,1,50.002,1,1.654,53.665,2,1.463,4,I read a lot of comics
7,2,3,1,1,1,58.481,1,1.823,61.893,1,1.507,1,I wash my hands often
8,3,3,2,3,2,66.893,2,1.603,70.255,2,1.585,2,I sleep without a pillow
9,1,2,1,5,5,74.871,1,1.081,78.316,2,1.532,0,I usually skip breakfast
10,2,3,1,4,1,83.149,1,1.107,86.711,1,2.553,4,I hate to be tickled
11,3,2,3,5,3,92.130,2,2.030,95.776,1,2.352,3,I remember dreams
12,1,1,2,5,5,100.860,1,1.756,104.221,2,1.627,0,I always wear a watch
13,1,2,1,5,2,109.021,1,1.603,112.600,2,2.600,0,I hate spicy mustard
14,1,1,2,4,4,117.935,2,2.121,121.397,2,1.827,4,I always use sunscreen
15,3,2,3,4,2,134.759,1,1.873,138.171,2,2.253,4,I think sushi is gross
16,1,1,2,1,3,143.054,2,1.530,146.483,1,2.357,3,I sing in the shower
17,2,1,3,4,4,151.885,2,1.459,155.464,2,1.952,4,I like to burp out loud
18,2,3,1,4,4,169.027,1,1.325,172.572,1,1.900,4,I hate being sick
19,3,2,3,2,4,177.272,1,1.648,180.901,1,3.019,2,I like wearing hoodies
20,2,1,3,5,3,185.634,2,1.814,189.279,1,2.169,3,I hate squeaky shoes
21,1,1,2,2,1,194.481,2,1.511,197.809,2,1.911,1,I never break the rules
22,1,1,2,4,2,203.277,2,1.259,206.689,2,2.279,2,I always stay up late
23,3,2,3,3,4,211.556,1,1.348,215.151,1,3.401,3,I love ketchup
24,2,1,3,2,2,220.470,2,1.234,224.199,2,2.217,2,I think eggs are nasty
25,2,3,1,3,3,237.110,1,1.538,240.756,2,1.332,3,I never get bored
26,1,2,1,3,4,245.338,1,1.462,248.967,1,2.345,3,I hate doing dishes
27,2,3,1,3,3,253.500,1,1.668,256.878,1,3.146,3,I like to play cards
28,3,3,2,1,5,261.427,1,1.613,265.139,2,3.013,1,I am afraid of ghosts
29,3,3,2,3,4,270.274,1,1.870,273.802,1,1.150,3,I like country music
30,3,2,3,4,3,278.820,1,1.540,282.449,1,2.479,4,I want to learn to surf
31,1,1,2,2,3,287.566,1,1.858,291.179,2,1.341,2,I am a morning person
32,3,2,3,4,3,296.146,1,2.022,299.858,1,1.910,4,I hate riding the bus
33,2,1,3,5,2,304.926,2,1.258,308.438,2,3.066,2,I hate rainy days
34,1,2,1,3,3,313.120,1,2.040,316.850,2,1.750,3,I hate soft beds
35,2,3,1,3,3,321.783,1,1.721,325.245,2,1.515,3,I hate skinny jeans
36,1,2,1,3,3,330.530,2,2.062,334.226,1,2.518,3,I hate pulling weeds
37,3,3,2,3,4,347.672,2,2.592,351.067,1,1.445,4,I like foot massages
38,2,3,1,3,3,356.302,1,0.906,359.663,2,2.145,3,I shower in the morning
39,1,2,1,4,3,364.296,1,1.328,367.841,1,1.735,4,I get sleepy after eating
40,2,3,1,2,1,373.343,2,1.441,376.872,2,2.184,1,I carry a water bottle
41,1,2,1,2,1,382.257,1,1.263,385.769,1,1.567,2,I hate walking uphill
42,3,3,2,2,2,390.954,2,1.398,394.482,1,3.406,2,I hate sour pickles
43,1,2,1,5,4,407.477,2,1.995,410.972,1,1.812,4,I hate tofu
44,3,2,3,5,1,416.257,2,1.711,419.853,2,1.243,1,I am a good dancer
45,2,3,1,5,1,425.037,1,1.531,428.616,2,1.824,0,I like to wrestle
