1,5,0.021,2,0.783,3.082,2,0.83,4.332
2,2,5.406,1,0.694,7.931,4,0.17,3.796
3,3,10.959,1,0.966,13.551,2,0.50,3.863
4,4,15.357,1,1.623,18.100,0,0.50,4.014
5,5,20.307,2,0.577,22.900,0,0.83,3.847
6,6,24.371,2,0.737,26.980,0,0.83,3.863
7,2,29.338,1,0.746,32.181,4,0.17,4.114
8,3,33.553,2,1.739,36.045,2,0.50,3.763
9,3,38.754,2,1.098,42.049,0,0.50,4.566
10,6,44.206,1,0.646,46.898,0,0.83,3.947
11,6,49.424,1,1.092,52.852,0,0.83,4.683
12,3,55.093,2,1.087,58.271,2,0.50,4.432
13,6,61.632,2,0.908,64.559,0,0.83,4.181
14,4,65.914,1,0.811,68.489,0,0.50,3.830
15,6,71.901,2,1.759,74.878,4,0.83,4.231
16,1,77.503,1,0.701,80.096,2,0.17,3.863
17,4,81.617,2,1.083,84.895,0,0.50,4.532
18,6,86.484,1,1.608,89.428,0,0.83,4.214
19,1,93.374,1,0.742,96.418,2,0.17,4.298
20,2,98.074,1,0.946,100.599,4,0.17,3.780
21,3,102.121,2,0.811,104.680,2,0.50,3.813
22,3,106.068,2,1.200,108.827,0,0.50,4.014
23,3,110.366,2,0.974,112.925,0,0.50,3.813
24,5,115.032,1,0.652,119.715,0,0.83,5.954
25,3,122.758,2,1.350,125.953,2,0.50,4.465
26,1,128.762,1,0.858,131.639,2,0.17,4.148
27,4,133.044,2,1.081,135.535,0,0.50,3.763
28,2,136.924,1,0.705,139.934,0,0.17,4.281
29,2,142.392,1,0.812,145.035,4,0.17,3.913
30,4,146.674,1,1.083,149.433,0,0.50,4.030
31,5,150.871,2,0.781,153.564,2,0.83,3.947
32,2,155.069,1,0.759,157.578,4,0.17,3.780
33,5,158.966,2,0.694,162.010,2,0.83,4.315
34,1,163.749,1,0.687,166.341,2,0.17,3.847
35,6,168.281,2,1.555,170.907,4,0.83,3.880
36,6,173.733,1,0.911,176.292,0,0.83,3.813
37,1,177.897,1,0.699,180.857,2,0.17,4.214
38,5,182.212,2,0.720,185.473,2,0.83,4.532
39,1,187.631,1,0.678,191.126,2,0.17,4.766
40,3,192.966,2,0.759,197.113,0,0.50,5.419
41,3,199.254,1,2.079,202.933,0,0.50,4.934
42,5,204.371,2,0.761,207.816,2,0.83,4.716
43,6,209.790,2,0.910,212.348,4,0.83,3.813
44,4,215.024,2,1.628,217.600,0,0.50,3.847
45,4,219.205,2,1.183,221.965,0,0.50,4.031
46,2,224.139,1,0.617,227.066,4,0.17,4.198
47,2,229.206,1,0.734,231.748,4,0.17,3.796
48,4,233.287,1,1.413,235.929,4,0.50,3.913
49,2,237.518,1,0.742,240.395,4,0.17,4.131
50,1,243.974,1,1.199,246.633,2,0.17,3.913
51,5,247.987,2,0.801,251.265,0,0.83,4.549
52,1,253.122,1,0.715,255.664,0,0.17,3.813
53,4,258.256,1,1.308,261.082,0,0.50,4.097
54,5,264.210,2,1.003,266.818,2,0.83,3.863
55,2,268.190,1,1.182,271.083,0,0.17,4.148
56,1,272.421,1,0.623,277.221,2,0.17,6.054
57,2,278.743,1,0.950,281.803,4,0.17,4.315
58,6,283.258,2,1.130,286.001,4,0.83,3.997
59,3,287.774,2,1.135,292.791,2,0.50,6.272
60,1,294.329,1,1.691,297.457,2,0.17,4.382
61,2,299.832,2,1.157,302.340,0,0.17,3.763
62,1,304.079,1,0.773,306.722,2,0.17,3.897
63,4,308.077,1,1.712,311.053,4,0.50,4.231
64,4,312.676,1,0.841,315.418,0,0.50,3.997
65,6,317.526,2,0.767,320.285,4,0.83,4.014
66,4,322.125,1,1.600,324.801,0,0.50,3.930
67,5,328.898,2,0.770,331.758,2,0.83,4.114
68,1,333.196,1,0.688,336.022,0,0.17,4.081
69,5,339.668,1,4.032,344.050,0,0.83,5.636
70,6,345.354,2,1.706,347.913,4,0.83,3.813
71,3,349.535,2,1.429,352.428,0,0.50,4.148
72,5,355.455,2,0.965,358.315,2,0.83,4.114
