1,2,1,3,5,3,0.081,2,0.860,3.631,1,1.030,3,I love scary movies
2,3,2,3,4,1,8.315,1,0.667,11.648,2,1.246,4,I like to wrestle
3,3,2,3,1,1,16.598,1,1.072,20.181,2,1.744,1,I hate pulling weeds
4,1,2,1,4,4,24.815,2,1.695,28.148,1,1.506,4,I hate to be tickled
5,3,3,2,4,4,33.031,2,1.063,36.565,1,1.169,4,I tell a lot of jokes
6,1,2,1,2,3,42.031,2,1.271,45.515,2,1.299,3,I hate tapioca
7,1,2,1,1,3,50.931,2,0.786,54.298,2,1.636,3,I hate big cities
8,3,3,2,1,1,59.231,2,1.039,62.681,2,2.236,1,I never break the rules
9,2,1,3,1,4,67.265,2,0.845,70.665,1,1.741,4,I hate to wait in line
10,2,1,3,2,2,75.365,2,0.785,79.065,1,1.309,2,I like to sleep in late
11,1,1,2,4,5,84.315,1,0.771,87.931,1,1.954,4,I never sit up straight
12,3,3,2,2,1,92.498,1,0.836,95.898,1,1.140,2,I get good grades
13,2,3,1,2,3,101.348,2,0.810,104.798,1,1.128,3,I always stay up late
14,1,1,2,2,3,109.665,2,0.869,113.348,1,1.066,3,I like free stuff
15,2,1,3,4,4,118.431,2,0.895,122.081,2,1.636,4,I hate wearing seatbelts
16,2,1,3,3,4,127.465,2,0.853,131.098,2,1.260,4,I floss every day
17,3,2,3,5,1,135.648,2,1.022,139.198,2,1.368,1,I hate earmuffs
18,1,1,2,1,4,144.598,2,0.808,148.081,2,1.116,4,I am a morning person
19,1,1,2,4,1,161.098,1,0.820,164.565,2,1.313,4,I love pepperoni pizza
20,1,2,1,1,2,169.848,2,0.974,173.431,2,1.430,2,I never get bored
21,2,1,3,4,3,178.265,1,0.725,181.781,1,1.832,4,I hate riding the bus
22,3,3,2,1,2,186.915,2,0.811,190.381,1,2.048,2,I rarely get headaches
23,3,3,2,2,5,203.565,1,0.793,206.915,1,1.131,2,I daydream in class
24,3,3,2,5,1,212.131,2,0.883,215.765,2,1.617,1,I like people who litter
25,2,3,1,4,4,220.515,2,0.907,224.015,2,1.487,4,I hate tofu
26,2,1,3,1,3,229.015,2,0.623,232.481,1,1.612,3,I hate mosquito bites
27,3,3,2,5,5,245.631,2,1.358,249.148,2,1.522,0,I like to watch cartoons
28,2,1,3,5,1,254.498,2,0.796,257.931,2,2.258,1,I make my own lunch
29,1,2,1,3,3,263.431,1,0.974,266.865,1,1.357,3,I like birthday parties
30,1,2,1,1,1,271.531,1,1.075,274.848,1,1.326,1,I can keep a secret
31,3,2,3,2,2,279.648,1,0.918,283.265,1,1.485,2,I remember dreams
32,1,2,1,1,2,296.248,2,0.790,299.915,1,1.827,2,I like to chew my pencil
33,3,2,3,5,3,304.448,2,0.846,308.048,1,1.510,3,I never make my bed
34,3,2,3,2,2,313.565,2,0.761,317.248,2,2.350,2,I do not eat meat
35,2,3,1,2,4,322.581,2,0.825,325.965,1,1.545,4,I like wearing hoodies
36,2,3,1,1,5,338.698,1,0.884,342.065,2,1.781,1,I hate licking envelopes
37,1,1,2,5,5,347.115,2,0.971,350.831,1,1.350,0,I want super powers
38,1,1,2,4,4,355.448,2,0.886,359.165,1,2.041,4,I have a lucky charm
39,2,1,3,2,5,363.981,1,0.680,367.681,2,2.709,2,I usually skip breakfast
40,1,2,1,4,5,380.948,1,0.746,384.631,1,1.270,4,I like hip-hop music
41,2,3,1,1,5,389.865,1,0.693,393.465,2,1.341,1,I like to read books
42,3,2,3,2,5,398.531,1,0.698,402.148,2,1.178,2,I get ready quickly
43,1,1,2,4,4,406.981,2,0.945,410.364,1,1.257,4,I bite my fingernails
44,2,1,3,5,1,415.731,2,1.106,419.298,2,1.500,1,I sleep without a pillow
45,3,2,3,3,5,424.198,1,0.728,427.665,2,2.101,3,I get sleepy after eating
