1,5,0.018,2,0.733,3.084,2,0.83,4.333
2,2,5.401,1,1.206,7.934,4,0.17,3.800
3,3,10.967,2,1.032,13.551,0,0.50,3.850
4,4,15.351,1,0.944,18.101,0,0.50,4.017
5,5,20.301,2,0.658,22.901,0,0.83,3.867
6,6,24.368,2,0.631,26.968,0,0.83,3.867
7,2,29.334,1,0.921,32.184,4,0.17,4.117
8,3,33.551,1,2.016,36.051,0,0.50,3.767
9,3,38.751,2,0.880,42.051,0,0.50,4.567
10,6,44.218,2,0.765,46.901,4,0.83,3.950
11,6,49.418,2,0.621,52.868,4,0.83,4.717
12,3,55.101,1,1.962,58.284,0,0.50,4.450
13,6,61.634,2,0.637,64.551,0,0.83,4.183
14,4,65.901,1,0.930,68.484,0,0.50,3.850
15,6,71.901,2,0.570,74.884,4,0.83,4.250
16,1,77.501,1,0.666,80.101,2,0.17,3.867
17,4,81.618,1,0.813,84.901,4,0.50,4.550
18,6,86.484,2,0.699,89.418,4,0.83,4.200
19,1,93.384,1,0.679,96.418,2,0.17,4.300
20,2,98.068,1,1.315,100.601,4,0.17,3.800
21,3,102.118,1,1.113,104.684,0,0.50,3.833
22,3,106.068,2,0.603,108.834,0,0.50,4.033
23,3,110.368,2,0.783,112.918,0,0.50,3.817
24,5,115.034,2,0.653,119.701,2,0.83,5.933
25,3,122.751,1,0.872,125.967,0,0.50,4.483
26,1,128.768,1,0.703,131.651,2,0.17,4.150
27,4,133.034,1,0.869,135.534,4,0.50,3.767
28,2,136.934,1,0.745,139.934,0,0.17,4.267
29,2,142.401,1,0.934,145.034,4,0.17,3.900
30,4,146.684,1,0.787,149.418,0,0.50,4.000
31,5,150.868,2,0.779,153.568,2,0.83,3.967
32,2,155.068,1,0.747,157.584,4,0.17,3.783
33,5,158.968,2,0.639,162.001,2,0.83,4.300
34,1,163.751,1,0.672,166.334,2,0.17,3.850
35,6,168.284,2,0.643,170.901,4,0.83,3.883
36,6,173.734,2,0.745,176.284,4,0.83,3.817
37,1,177.884,1,0.819,180.851,2,0.17,4.233
38,5,182.201,2,0.622,185.468,2,0.83,4.533
39,1,187.634,1,0.781,191.134,2,0.17,4.767
40,3,192.968,2,2.287,197.118,0,0.50,5.417
41,3,199.251,2,0.388,202.934,2,0.50,4.950
42,5,204.368,2,0.615,207.818,2,0.83,4.717
43,6,209.784,2,0.647,212.351,4,0.83,3.833
44,4,215.018,1,1.005,217.584,4,0.50,3.833
45,4,219.218,1,0.677,221.985,4,0.50,4.033
46,2,224.134,1,0.785,227.068,4,0.17,4.200
47,2,229.201,1,0.542,231.751,4,0.17,3.817
48,4,233.284,1,0.899,235.918,4,0.50,3.900
49,2,237.518,1,0.737,240.384,4,0.17,4.133
50,1,243.967,1,0.800,246.618,2,0.17,3.917
51,5,247.984,2,0.775,251.268,0,0.83,4.550
52,1,253.118,1,0.689,255.651,0,0.17,3.800
53,4,258.251,1,0.948,261.084,0,0.50,4.100
54,5,264.201,2,0.654,266.818,2,0.83,3.883
55,2,268.184,1,0.719,271.084,0,0.17,4.167
56,1,272.418,1,0.677,277.218,2,0.17,6.067
57,2,278.734,1,0.681,281.801,4,0.17,4.333
58,6,283.268,2,0.867,286.001,4,0.83,4.000
59,3,287.784,2,1.623,292.784,2,0.50,6.267
60,1,294.334,1,0.769,297.451,2,0.17,4.383
61,2,299.834,1,1.021,302.351,4,0.17,3.783
62,1,304.084,1,0.659,306.718,2,0.17,3.900
63,4,308.084,1,0.723,311.051,4,0.50,4.233
64,4,312.668,1,0.515,315.418,0,0.50,4.017
65,6,317.518,2,0.657,320.284,4,0.83,4.033
66,4,322.134,1,0.729,324.801,0,0.50,3.933
67,5,328.884,2,0.635,331.751,2,0.83,4.133
68,1,333.201,1,0.534,336.018,0,0.17,4.083
69,5,339.668,2,0.795,343.784,2,0.83,5.383
70,6,345.351,2,0.800,347.918,4,0.83,3.833
71,3,349.534,2,1.081,352.434,0,0.50,4.167
72,5,355.451,2,0.652,358.318,2,0.83,4.133
