1,5,0.022,2,1.176,3.083,2,0.83,4.332
2,2,5.407,1,1.039,7.933,4,0.17,3.796
3,3,10.960,1,1.599,13.552,2,0.50,3.863
4,4,15.358,2,1.200,18.101,4,0.50,4.014
5,5,20.292,2,0.803,22.901,0,0.83,3.863
6,6,24.372,2,1.458,26.981,0,0.83,3.880
7,2,29.339,1,1.811,32.182,4,0.17,4.097
8,3,33.537,1,1.557,36.046,0,0.50,3.780
9,3,38.755,2,3.003,42.116,0,0.50,4.616
10,6,44.207,0, NaN,46.899,0,0.83,3.964
11,6,49.425,1,1.198,52.853,0,0.83,4.683
12,3,55.094,2,1.536,58.272,2,0.50,4.432
13,6,61.633,2,1.197,64.560,0,0.83,4.181
14,4,65.898,2,1.108,68.490,4,0.50,3.846
15,6,71.902,1,1.480,74.879,0,0.83,4.231
16,1,77.504,2,1.270,80.096,0,0.17,3.863
17,4,81.618,2,0.724,84.896,0,0.50,4.532
18,6,86.485,2,1.889,89.428,4,0.83,4.214
19,1,93.375,1,1.239,96.419,2,0.17,4.298
20,2,98.075,1,2.052,100.600,4,0.17,3.780
21,3,102.122,2,1.460,104.681,2,0.50,3.813
22,3,106.069,1,0.473,108.828,2,0.50,4.014
23,3,110.367,2,1.335,112.926,0,0.50,3.813
24,5,115.033,1,2.013,119.699,0,0.83,5.937
25,3,122.759,2,1.327,125.954,2,0.50,4.465
26,1,128.763,1,1.227,131.640,2,0.17,4.147
27,4,133.028,1,1.266,135.536,4,0.50,3.780
28,2,136.924,2,1.634,139.935,4,0.17,4.281
29,2,142.393,1,1.141,145.035,4,0.17,3.914
30,4,146.675,2,1.164,149.417,4,0.50,4.014
31,5,150.872,1,1.542,153.565,0,0.83,3.964
32,2,155.070,2,2.160,157.578,0,0.17,3.779
33,5,158.967,2,0.840,162.010,2,0.83,4.315
34,1,163.750,1,0.729,166.342,2,0.17,3.846
35,6,168.282,1,1.276,170.908,0,0.83,3.880
36,6,173.734,1,0.976,176.293,0,0.83,3.813
37,1,177.898,1,0.804,180.858,2,0.17,4.215
38,5,182.213,2,2.049,185.474,2,0.83,4.532
39,1,187.632,1,0.687,191.127,2,0.17,4.750
40,3,192.966,2,1.272,197.114,0,0.50,5.419
41,3,199.255,2,0.824,202.934,2,0.50,4.934
42,5,204.372,2,1.978,207.817,2,0.83,4.716
43,6,209.791,0, NaN,212.350,0,0.83,3.830
44,4,215.025,2,1.181,217.584,0,0.50,3.830
45,4,219.206,2,1.128,221.966,0,0.50,4.031
46,2,224.140,1,1.450,227.067,4,0.17,4.198
47,2,229.207,2,0.975,231.749,0,0.17,3.813
48,4,233.288,1,1.326,235.930,4,0.50,3.913
49,2,237.519,2,1.719,240.396,0,0.17,4.131
50,1,243.974,1,0.664,246.617,2,0.17,3.897
51,5,247.988,2,0.834,251.266,0,0.83,4.549
52,1,253.123,1,0.612,255.664,0,0.17,3.813
53,4,258.257,1,1.237,261.083,0,0.50,4.097
54,5,264.210,2,0.964,266.819,2,0.83,3.863
55,2,268.191,1,0.855,271.084,0,0.17,4.164
56,1,272.422,1,0.752,277.222,2,0.17,6.071
57,2,278.727,1,1.879,281.804,4,0.17,4.348
58,6,283.259,1,2.163,286.035,0,0.83,4.047
59,3,287.774,2,1.680,292.792,2,0.50,6.272
60,1,294.330,1,1.260,297.458,2,0.17,4.398
61,2,299.833,2,1.246,302.341,0,0.17,3.763
62,1,304.080,1,0.654,306.723,2,0.17,3.897
63,4,308.077,2,1.257,311.054,0,0.50,4.231
64,4,312.677,1,1.954,315.419,0,0.50,4.014
65,6,317.527,2,1.072,320.286,4,0.83,4.014
66,4,322.126,1,1.785,324.801,0,0.50,3.930
67,5,328.899,2,1.356,331.759,2,0.83,4.131
68,1,333.197,1,1.057,336.023,0,0.17,4.097
69,5,339.669,1,1.049,343.783,0,0.83,5.385
70,6,345.355,1,2.283,347.997,0,0.83,3.913
71,3,349.536,1,1.710,352.429,2,0.50,4.148
72,5,355.456,2,1.006,358.316,2,0.83,4.114
