1,6,0.020,2,0.881,2.729,0,0.83,3.964
2,4,4.084,1,0.721,6.776,0,0.50,3.947
3,4,8.315,1,0.626,11.192,4,0.50,4.148
4,4,14.754,1,0.691,17.496,4,0.50,4.014
5,2,19.503,1,0.870,22.012,4,0.17,3.779
6,6,24.102,2,0.519,26.862,4,0.83,4.014
7,6,28.869,2,0.480,32.966,0,0.83,5.352
8,5,36.094,2,0.656,39.187,2,0.83,4.365
9,1,40.509,1,0.680,43.519,0,0.17,4.281
10,5,47.884,2,0.657,50.543,2,0.83,3.913
11,2,53.152,1,0.677,55.661,0,0.17,3.780
12,6,56.998,2,0.991,59.541,4,0.83,3.813
13,4,62.166,1,0.663,65.528,0,0.50,4.632
14,6,66.916,2,0.633,69.508,4,0.83,3.863
15,4,71.097,1,0.772,73.806,4,0.50,3.964
16,6,76.248,2,0.669,79.108,4,0.83,4.131
17,2,80.847,1,0.894,83.506,4,0.17,3.930
18,1,84.894,1,0.711,87.854,2,0.17,4.231
19,2,91.316,1,1.041,94.075,4,0.17,4.014
20,5,95.413,2,0.936,97.939,0,0.83,3.796
21,2,100.180,1,0.825,103.056,4,0.17,4.147
22,3,104.779,2,1.442,107.655,0,0.50,4.148
23,3,111.268,1,1.449,113.860,0,0.50,3.863
24,3,115.231,2,0.830,117.807,0,0.50,3.847
25,1,120.616,1,0.693,123.125,2,0.17,3.780
26,5,124.580,2,0.745,127.339,0,0.83,4.030
27,4,129.731,1,0.690,132.624,0,0.50,4.147
28,1,134.113,1,0.636,136.738,2,0.17,3.880
29,6,138.578,2,1.035,141.638,4,0.83,4.315
30,2,144.348,1,1.209,147.157,4,0.17,4.081
31,1,148.897,1,0.908,151.723,2,0.17,4.097
32,4,154.750,1,0.767,157.259,4,0.50,3.780
33,5,158.764,2,0.713,161.590,2,0.83,4.097
34,2,163.831,1,0.862,166.858,0,0.17,4.281
35,5,171.273,2,1.852,174.434,2,0.83,4.415
36,5,177.026,2,0.931,179.803,2,0.83,4.047
37,3,182.562,1,1.211,185.054,0,0.50,3.763
38,1,186.475,1,0.762,189.235,2,0.17,4.030
39,6,190.740,2,0.545,193.399,4,0.83,3.930
40,3,194.921,2,0.820,197.446,0,0.50,3.796
41,5,201.376,2,0.861,204.169,2,0.83,4.064
42,4,205.641,1,0.620,208.518,0,0.50,4.131
43,1,209.973,1,0.905,212.849,2,0.17,4.131
44,2,214.940,1,1.010,217.532,4,0.17,3.863
45,6,222.449,2,0.748,225.760,4,0.83,4.582
46,1,227.817,1,0.660,230.510,2,0.17,3.947
47,6,232.416,2,0.757,234.958,4,0.83,3.796
48,4,236.329,1,0.852,239.624,0,0.50,4.566
49,3,242.049,2,1.484,245.829,0,0.50,5.051
50,2,247.234,1,1.340,249.842,4,0.17,3.880
51,5,251.247,2,0.998,253.756,2,0.83,3.780
52,2,255.395,1,0.786,259.659,4,0.17,5.536
53,3,262.921,1,1.964,266.734,2,0.50,5.086
54,1,269.577,1,0.668,272.136,2,0.17,3.830
55,5,273.641,2,0.717,276.350,2,0.83,3.964
56,1,277.855,1,0.790,280.397,0,0.17,3.796
57,6,281.735,2,0.726,284.796,4,0.83,4.315
58,5,287.103,2,0.790,290.331,2,0.83,4.482
59,3,292.455,1,2.262,296.034,0,0.50,4.850
60,3,297.589,1,0.680,300.182,2,0.50,3.863
61,3,301.854,2,0.455,304.363,2,0.50,3.763
62,2,306.035,1,0.714,308.911,4,0.17,4.131
63,3,310.601,1,1.292,313.494,0,0.50,4.164
64,4,315.768,1,0.861,318.645,0,0.50,4.131
65,3,321.003,1,1.466,323.913,0,0.50,4.181
66,1,326.187,1,0.850,329.465,2,0.17,4.549
67,6,330.820,2,0.689,334.533,4,0.83,4.967
68,1,336.356,1,1.074,339.132,2,0.17,4.047
69,4,341.908,1,0.737,344.416,4,0.50,3.763
70,2,346.139,1,1.018,348.781,4,0.17,3.897
71,4,350.287,1,2.751,353.698,4,0.50,4.666
72,5,355.521,2,0.740,358.665,2,0.83,4.398
