1,2,1,3,3,2,0.165,2,1.435,3.861,1,2.282,2,I hate tapioca
2,2,1,3,3,3,9.012,2,1.307,12.658,2,2.142,3,I never make my bed
3,1,2,1,3,2,17.892,1,1.211,21.454,1,1.473,3,I like to read books
4,3,2,3,3,5,26.856,1,1.519,30.569,2,1.782,3,I hate chicken soup
5,3,2,3,5,1,35.503,2,1.265,39.165,1,2.074,1,I hate being late
6,1,1,2,4,5,43.898,1,1.925,47.377,1,2.431,4,I tell a lot of jokes
7,1,1,2,4,1,52.728,1,2.087,56.090,1,2.070,4,I like birthday parties
8,2,1,3,1,1,61.508,2,1.675,64.853,2,1.794,1,I always watch the news
9,3,3,2,4,1,69.820,1,1.379,73.533,2,3.394,4,I think tattoos are cool
10,1,1,2,2,2,78.098,2,1.109,81.610,1,1.749,2,I get good grades
11,2,3,1,2,4,86.996,1,1.620,90.391,2,3.601,2,I do not eat meat
12,1,2,1,4,4,103.719,1,1.480,107.248,1,1.815,4,I want super powers
13,2,1,3,4,5,112.332,2,2.523,115.945,2,2.455,0,I have a lucky charm
14,3,3,2,3,5,121.413,1,1.634,125.009,2,2.678,3,I never sit up straight
15,3,3,2,5,5,129.876,1,1.404,133.471,1,1.616,0,I like doing new things
16,2,3,1,5,1,138.756,1,1.387,142.218,2,1.853,0,I hate big cities
17,3,2,3,3,4,155.213,2,1.363,158.708,2,2.251,4,I floss every day
18,2,1,3,1,2,163.458,2,1.862,166.903,1,2.953,2,I hate licking envelopes
19,3,2,3,5,5,172.037,1,1.170,175.582,1,1.241,0,I have a best friend
20,1,1,2,5,3,180.850,2,1.989,184.379,1,3.068,3,I hate earmuffs
21,2,1,3,3,1,196.989,2,1.842,200.334,2,1.801,1,I can use chopsticks
22,3,2,3,5,2,205.401,2,1.102,208.813,1,2.378,2,I daydream in class
23,3,3,2,2,5,221.724,1,2.155,225.052,2,1.723,2,I like smelling markers
24,1,1,2,1,4,229.567,1,1.408,232.996,1,1.963,1,I hate to wait in line
25,3,2,3,3,3,237.628,1,1.859,241.040,2,2.135,3,I always have chapstick
26,2,3,1,5,5,246.258,1,1.205,249.870,1,2.273,0,I like to sleep in late
27,1,2,1,3,4,255.188,1,1.131,258.567,2,2.529,3,I make my own lunch
28,1,1,2,3,3,263.450,2,1.501,267.146,1,1.197,3,I drink a lot of coffee
29,2,3,1,1,3,271.979,1,1.404,275.358,1,1.482,1,I like cheeseburgers
30,1,1,2,1,2,280.308,2,1.163,283.753,1,1.998,2,I like hip-hop music
31,2,3,1,1,3,288.419,1,1.412,291.881,2,1.694,1,I like people who litter
32,1,1,2,5,1,297.065,2,0.942,300.644,1,1.307,1,I want super powers
33,2,3,1,2,2,305.745,1,1.462,309.240,2,1.647,2,I like to chew my pencil
34,1,1,2,4,4,314.007,2,1.121,317.636,1,1.428,4,I can keep a secret
35,3,2,3,5,2,322.670,2,1.554,326.315,1,3.420,2,I like the way I look
36,2,3,1,4,4,339.109,1,1.610,342.805,1,1.322,4,I like watching sunsets
37,3,3,2,4,4,347.404,2,1.563,351.084,1,1.644,4,I love pepperoni pizza
38,1,1,2,4,2,355.766,2,1.737,359.094,2,1.777,2,I like to watch cartoons
39,1,2,1,5,1,363.944,1,1.839,367.456,1,3.615,0,I get ready quickly
40,3,3,2,1,1,372.474,2,1.734,376.036,1,3.876,1,I hate mosquito bites
41,2,1,3,4,4,381.488,2,2.671,384.916,1,2.587,4,I rarely get headaches
42,2,3,1,1,3,389.465,1,1.358,392.877,1,2.267,1,I make people laugh
43,3,2,3,5,2,398.078,2,1.641,401.556,2,1.715,2,I love scary movies
44,3,2,3,5,2,415.053,2,1.546,418.632,1,1.888,2,I like televised sports
45,1,2,1,5,1,424.150,1,1.513,427.796,2,1.275,0,I bite my fingernails
