1,2,3.659,1.457,2,0,4,adventurous
2,2,8.124,0.968,2,1,2,loner
3,2,12.489,0.851,1,0,2,charming
4,1,16.988,1.224,2,0,1,calm
5,4,25.416,1.331,1,0,2,attractive
6,4,30.668,1.456,1,1,2,awkward
7,3,35.451,1.321,1,0,3,respectful
8,3,40.736,1.516,2,1,2,grumpy
9,1,49.415, NaN,0,1,2,depressed
10,1,54.767,1.245,1,0,2,caring
11,1,59.884,1.951,2,1,2,selfish
12,2,64.617,0.899,2,1,2,loser
13,3,95.507,1.441,1,1,2,angry
14,3,100.139,1.329,1,1,2,lazy
15,4,104.721,1.330,1,0,3,popular
16,4,109.856,2.228,2,0,1,cool
17,2,117.699,2.033,1,0,2,snobby
18,2,122.014,0.990,2,1,2,ugly
19,2,127.349,1.551,2,0,3,insecure
20,1,131.446,0.942,1,0,3,trustworthy
21,4,139.775,1.381,1,1,2,wealthy
22,4,143.972,2.095,2,1,1,lame
23,3,148.304,1.716,1,0,2,thoughtful
24,3,152.585,1.530,1,0,2,helpful
25,1,183.491,1.361,2,1,1,rude
26,1,188.575,1.029,2,1,3,dishonest
27,1,193.091,1.377,1,0,2,loyal
28,2,197.640,1.372,1,0,3,outgoing
29,3,206.420,1.448,1,0,2,giving
30,3,211.404,1.656,2,1,2,stubborn
31,3,215.651,1.952,1,0,4,independent
32,4,220.585,1.795,2,1,2,creepy
33,2,228.579,1.073,2,0,2,sexy
34,2,233.429,0.935,1,0,2,withdrawn
35,1,237.543,0.925,1,0,2,friendly
36,1,242.560,0.796,1,0,3,confident
37,3,273.332,1.183,1,0,1,smart
38,4,277.931,1.232,1,0,3,admired
39,4,282.614,1.214,1,0,1,hot
40,4,286.762,1.658,2,0,2,flirty
41,1,294.538,1.178,2,1,4,unethical
42,1,298.954,2.498,1,1,1,mean
43,2,303.987,1.377,2,0,2,trendy
44,2,309.205,0.759,2,1,1,shy
45,4,318.019,0.905,1,0,2,social
46,3,322.450,1.993,2,0,2,patient
47,3,327.401,2.307,1,0,4,motivated
48,4,332.702,1.909,1,1,2,boring
