1,5,0.020,2,1.208,3.081,2,0.83,4.332
2,2,5.405,1,1.543,7.947,4,0.17,3.813
3,3,10.958,1,1.583,13.550,2,0.50,3.863
4,4,15.356,2,1.640,18.099,4,0.50,3.997
5,5,20.306,2,1.074,22.899,0,0.83,3.847
6,6,24.370,1,1.082,26.979,4,0.83,3.880
7,2,29.337,2,1.227,32.180,0,0.17,4.114
8,3,33.552,1,1.309,36.044,0,0.50,3.763
9,3,38.753,2,1.683,42.048,0,0.50,4.566
10,6,44.205,1,0.951,46.898,0,0.83,3.947
11,6,49.423,1,2.478,52.851,0,0.83,4.683
12,3,55.092,1,1.272,58.287,0,0.50,4.449
13,6,61.631,2,1.301,64.558,0,0.83,4.181
14,4,65.913,2,2.316,68.589,4,0.50,3.930
15,6,71.900,1,1.257,74.877,0,0.83,4.231
16,1,77.502,1,0.926,80.095,2,0.17,3.863
17,4,81.617,1,1.516,84.894,4,0.50,4.532
18,6,86.483,1,1.497,89.427,0,0.83,4.215
19,1,93.373,2,1.551,96.417,0,0.17,4.298
20,2,98.073,1,0.996,100.598,4,0.17,3.780
21,3,102.120,1,1.788,104.679,0,0.50,3.813
22,3,106.067,1,1.441,108.826,2,0.50,4.014
23,3,110.365,2,0.919,112.924,0,0.50,3.813
24,5,115.031,2,1.726,119.714,2,0.83,5.954
25,3,122.757,2,1.647,125.952,2,0.50,4.465
26,1,128.761,1,1.267,131.638,2,0.17,4.148
27,4,133.043,2,1.634,135.535,0,0.50,3.763
28,2,136.939,1,1.161,139.933,0,0.17,4.265
29,2,142.391,2,2.245,145.034,0,0.17,3.897
30,4,146.673,1,2.476,149.499,0,0.50,4.081
31,5,150.870,1,1.374,153.563,0,0.83,3.947
32,2,155.068,2,1.328,157.577,0,0.17,3.763
33,5,158.965,2,1.400,162.009,2,0.83,4.298
34,1,163.748,1,2.377,166.474,2,0.17,3.980
35,6,168.280,2,1.068,170.906,4,0.83,3.880
36,6,173.732,1,1.208,176.291,0,0.83,3.813
37,1,177.896,1,0.916,180.856,2,0.17,4.214
38,5,182.211,2,1.057,185.472,2,0.83,4.516
39,1,187.630,1,1.007,191.125,2,0.17,4.750
40,3,192.965,1,1.888,197.112,2,0.50,5.402
41,3,199.253,1,1.528,202.932,0,0.50,4.934
42,5,204.370,1,1.930,207.815,0,0.83,4.699
43,6,209.789,2,2.040,212.348,4,0.83,3.813
44,4,215.024,2,2.213,217.599,0,0.50,3.830
45,4,219.204,1,1.208,221.981,4,0.50,4.031
46,2,224.138,1,1.546,227.065,4,0.17,4.181
47,2,229.205,2,1.199,231.747,0,0.17,3.796
48,4,233.286,2,1.358,235.928,0,0.50,3.897
49,2,237.517,1,1.215,240.394,4,0.17,4.131
50,1,243.973,1,0.744,246.632,2,0.17,3.914
51,5,247.986,2,2.570,251.264,0,0.83,4.549
52,1,253.121,1,1.244,255.663,0,0.17,3.813
53,4,258.255,1,1.741,261.081,0,0.50,4.097
54,5,264.209,1,2.100,266.818,0,0.83,3.863
55,2,268.189,1,1.135,271.082,0,0.17,4.164
56,1,272.420,1,1.536,277.220,2,0.17,6.071
57,2,278.742,1,1.215,281.802,4,0.17,4.332
58,6,283.257,1,1.107,286.017,0,0.83,4.030
59,3,287.789,2,1.255,292.790,2,0.50,6.255
60,1,294.329,2,1.444,297.456,0,0.17,4.398
61,2,299.831,1,0.990,302.356,4,0.17,3.780
62,1,304.079,1,0.814,306.721,2,0.17,3.897
63,4,308.076,1,2.065,311.053,4,0.50,4.248
64,4,312.675,2,0.858,315.417,4,0.50,4.014
65,6,317.525,2,1.080,320.284,4,0.83,4.014
66,4,322.124,1,1.329,324.800,0,0.50,3.930
67,5,328.897,2,1.187,331.757,2,0.83,4.131
68,1,333.195,1,1.225,336.021,0,0.17,4.097
69,5,339.667,2,2.369,343.781,2,0.83,5.385
70,6,345.353,2,1.243,347.912,4,0.83,3.830
71,3,349.534,1,1.870,352.428,2,0.50,4.148
72,5,355.455,2,1.302,358.314,2,0.83,4.114
