36.7491	2.4383	0.2637
41.1891	2.3299	0.0001
48.5411	2.0019	0.2672
85.6051	2.2491	-0.7951
96.3491	1.5897	0.2692
121.3091	1.8159	-0.3045
125.3251	2.0143	-0.2686
134.7491	1.9893	-0.0396
149.8051	1.9179	0.1035
159.4771	2.1131	-0.2686
173.1251	1.3091	-0.2686
177.9571	1.8454	-0.1419
187.2371	1.9977	0.1808
202.2371	1.9323	0.0482
210.8771	1.9720	0.2225
228.4771	2.0325	0.2450
252.2450	1.5108	0.1509
270.2451	1.8904	0.2572
274.3571	1.9929	0.2064
278.6451	1.7521	0.2637
287.8931	2.4381	0.2363
327.0371	2.4281	-0.6527
337.4291	1.7026	-0.2276
356.2611	2.4041	0.2525
