5.4054	1.5430	-0.1349
24.3704	1.0820	-0.1982
29.3372	1.2271	-0.4056
44.2049	0.9515	0.1388
49.4228	2.4776	-0.4468
61.6314	1.3010	-0.4182
71.8999	1.2565	0.4575
86.4830	1.4974	0.5814
98.0729	0.9955	-0.3683
136.9394	1.1610	-0.4928
142.3913	2.2451	0.5299
155.0681	1.3283	0.5470
168.2800	1.0684	0.6384
173.7320	1.2084	-0.0388
209.7888	2.0396	-0.0126
224.1381	1.5463	0.5549
229.2054	1.1990	-0.0546
237.5172	1.2152	-0.0510
268.1889	1.1355	-0.3314
278.7417	1.2147	0.6196
283.2573	1.1071	-0.3241
299.8307	0.9897	-0.0229
317.5247	1.0797	-0.3121
345.3534	1.2430	-0.4553
