1.0813	2.0040	0.2847
21.0013	1.9007	0.3033
78.8653	1.2367	0.2388
94.3773	2.0413	0.2850
115.7773	3.9247	-0.8892
129.4173	2.2179	0.3034
151.1853	2.3832	-0.1662
160.7773	1.2276	0.1230
164.3773	1.9580	0.3108
178.3053	2.5467	0.3138
182.4813	2.9874	0.1230
190.3773	0.7580	0.3138
205.0413	2.7774	0.1230
244.6653	1.9534	0.3138
249.0893	2.1793	0.2386
253.9053	1.7467	0.3150
264.6013	2.2173	-0.9151
273.1853	4.0333	-0.8846
295.3613	2.0907	-0.1644
304.4013	2.3173	-0.1644
329.4893	2.2627	-0.1766
333.9133	2.1053	0.1237
340.0173	3.7680	-0.1766
355.8173	2.4844	-0.1766
