6.1173	1.8214	-0.5967
25.3333	1.6387	-0.5967
30.4533	1.7187	0.0033
44.9973	1.8914	0.0033
50.3733	2.4820	-0.5967
62.3653	2.1900	-0.5967
72.8533	2.0354	-0.2943
87.7573	1.6647	0.0033
99.2293	1.3760	0.2433
137.8533	2.0854	0.3393
142.5093	2.5294	0.3393
156.4213	1.1673	0.3393
169.1813	1.7240	0.2433
174.7653	1.5233	0.2433
210.5653	1.7734	0.2433
224.8773	2.1947	0.3777
229.8933	1.8620	0.3777
238.5733	1.8154	0.3930
268.8453	2.2432	0.3992
279.6293	2.1760	-0.7984
284.1493	1.8725	0.2433
300.9493	1.4060	-0.7984
318.2693	2.0027	0.2433
346.2133	1.7087	0.2433
