5.4033	1.2267	-0.4715
24.3700	1.3961	-0.4715
29.3367	0.9734	-0.0715
44.2200	1.7781	-0.0715
49.4200	1.6340	-0.3115
61.6367	1.0414	-0.2315
71.9032	0.9349	-0.1515
86.4867	1.0154	-0.3275
98.0700	1.5841	0.1685
136.9367	2.2294	0.3125
142.3866	0.9074	-0.4011
155.0700	1.0881	-0.0293
168.2867	0.6314	-0.0491
173.7367	0.5574	0.1179
209.7867	0.6834	0.2181
224.1366	1.6535	0.1938
229.2034	0.5547	0.3277
237.5200	1.8701	0.4080
268.1867	0.9714	0.4562
278.7367	2.2534	-0.3149
283.2700	0.7280	0.2783
299.8200	0.7941	-0.2282
317.5200	0.7821	0.3143
345.3534	0.6447	0.3360
