37.4737	1.7016	-0.5535
41.6497	1.8739	-0.5535
49.7617	0.7693	0.0465
86.3617	1.4971	-0.5535
97.4897	0.4537	0.2865
121.8417	1.2880	-1.1535
125.3937	1.9336	0.2865
136.2737	0.4526	-1.1535
149.9297	1.7980	-0.1935
159.6737	1.9210	0.2865
172.2897	2.1491	0.2865
177.7057	2.0848	0.2865
187.4897	1.7498	0.1905
202.5537	1.6203	0.2865
210.9377	1.9160	0.3441
228.7617	1.7525	0.4055
253.7137	0.3646	0.2865
270.6017	1.5385	0.4301
274.6017	1.7362	0.2865
278.7377	1.6640	0.4399
288.1297	2.1894	0.3825
326.9457	2.5242	-0.7561
337.1617	1.9747	-0.0346
357.2577	1.4122	0.4209
