6.4462	1.4863	-0.3570
25.8302	1.1510	-0.3570
31.1502	1.0321	0.1830
50.6222	2.2308	-0.3570
62.8302	1.7297	-0.8970
73.3822	1.4963	-0.8970
88.3742	1.0542	-1.1454
100.1262	0.4737	0.4314
138.5582	1.3765	0.5457
143.5342	1.5013	0.5457
157.2302	0.3482	0.5982
169.5582	1.3493	-0.1797
174.7102	1.5825	-0.1797
225.5902	1.4763	0.5982
230.1822	1.5671	0.6224
239.2382	1.1574	0.6224
269.0462	2.0379	0.6224
280.6062	1.1979	-0.4465
285.4223	0.6130	-0.1797
301.0782	1.2629	0.1418
318.5982	1.6877	-0.1797
347.6382	0.3592	0.2646
