0.7792	2.3036	-0.5143
20.8832	2.0175	-0.0743
78.3712	1.7255	-0.5143
94.2912	2.1280	-0.0743
115.7552	3.9438	-0.5143
129.5312	2.1087	0.1721
152.1392	1.4259	-0.1827
160.3632	1.6472	0.1114
164.4912	1.8509	0.3101
178.7232	2.1353	0.3873
183.4192	2.0551	0.2761
188.4352	2.6918	0.4306
205.1232	2.6944	0.3683
244.6832	1.9337	0.4548
248.8432	2.4232	0.4200
253.7952	1.8696	0.4684
265.0672	1.7525	-0.4311
273.7311	3.4908	-0.4040
295.8992	1.5588	-0.4040
305.0192	1.6869	-0.0125
329.7792	1.9796	-0.4311
334.5952	1.4294	-0.0125
341.1072	2.6761	-0.0277
356.3312	1.9853	0.1982
