0.0176	0.7334	0.2229
20.3010	0.6581	0.2671
77.5009	0.6661	-0.5723
93.3843	0.6787	-0.2100
115.0343	0.6527	-0.5063
128.7676	0.7034	0.0074
150.8676	0.7794	-0.1704
158.9676	0.6394	0.0312
163.7510	0.6721	0.1379
177.8842	0.8188	0.2162
182.2010	0.6221	0.1521
187.6343	0.7807	0.2631
204.3676	0.6154	0.2247
243.9675	0.7995	0.2913
247.9840	0.7750	0.2682
253.1176	0.6894	0.3082
264.2010	0.6541	-0.5056
272.4176	0.6774	-0.4817
294.3343	0.7687	-0.1556
304.0843	0.6587	0.0401
328.8843	0.6347	-0.1700
333.2010	0.5341	0.1575
339.6676	0.7954	0.0315
355.4510	0.6521	0.1523
