0.0221	1.1761	-0.3495
20.2915	0.8027	0.1905
77.5043	1.2700	-0.3495
93.3752	1.2390	0.1905
115.0328	2.0134	-0.0579
128.7632	1.2271	-0.3495
150.8723	1.5420	0.4821
158.9666	0.8396	0.7305
163.7497	0.7285	-0.1011
177.8981	0.8042	0.0132
182.2128	2.0494	0.0330
187.6315	0.6867	0.0657
204.3722	1.9780	-0.2878
243.9744	0.6638	0.0899
247.9880	0.8342	-0.2636
253.1226	0.6117	0.1010
264.2104	0.9638	0.5767
272.4220	0.7523	0.2748
294.3303	1.2600	-0.3107
304.0803	0.6539	-0.1190
328.8987	1.3555	-0.0377
333.1969	1.0574	0.0049
339.6690	1.0492	-0.3203
355.4564	1.0058	-0.2061
