1.7407	0.9925	0.3371
20.2367	1.7793	0.2572
24.9087	1.9572	-0.8623
29.6607	3.2926	-0.1420
54.0847	1.5631	0.3058
58.9327	0.6118	-1.0539
67.6447	1.8503	-0.2187
77.0287	2.0829	0.1154
81.8047	1.7053	-0.8748
92.0767	1.9859	-0.1470
100.9727	2.0708	0.1441
139.3887	2.2536	0.2490
145.1407	2.0207	0.2605
164.5967	2.2655	0.3071
191.5647	1.8383	0.3025
215.8207	1.7149	-0.8743
223.0927	2.6545	0.3239
233.4287	1.5334	0.3324
248.1407	1.7058	-0.1468
256.0607	3.5860	0.1441
282.5887	2.2108	0.3359
307.1167	1.7988	0.2605
331.5727	2.9471	0.3372
346.9647	1.8207	0.3071
