20.3747	1.6380	-0.5240
25.0147	1.8479	-0.5240
29.8387	3.1281	-0.5240
54.2467	1.4144	-0.5240
58.4227	1.1184	-0.9840
67.7427	1.7660	-0.3124
76.8947	2.2136	0.0502
81.8307	1.6759	-0.3124
92.8307	1.2454	-0.5240
101.0067	2.0502	-0.0640
139.5107	2.1283	0.2461
145.4547	1.7032	-0.0640
164.8227	2.0361	0.1844
191.4867	1.9131	0.3518
216.4627	1.0696	0.1844
223.0547	2.7059	0.4089
233.0867	1.8719	0.4398
248.7347	1.1085	0.3185
256.4627	3.1974	0.3909
282.4467	2.3495	0.4564
306.9748	1.9374	0.4301
331.5107	3.0226	0.4654
347.6307	1.1514	0.4301
