0.0218	1.1275	1
20.3053	0.7800	1
77.5054	0.7960	1
93.3720	0.3215	1
115.0387	1.5027	1
128.7720	0.7133	1
150.8720	0.6373	1
158.9720	0.8253	1
163.7387	1.0186	1
177.8887	0.6847	1
182.2054	0.8960	1
187.6387	0.5666	1
204.3720	0.7693	1
243.9720	0.8573	1
247.9884	0.8169	1
253.1220	0.9953	1
264.2054	0.7760	1
272.4220	0.7113	1
294.3219	0.6274	1
304.0887	0.8206	1
328.8887	0.5086	1
333.1887	1.1446	1
339.6554	0.9020	1
355.4554	0.5020	1
