6.9484	0.9991	0.1052
25.4524	1.5269	0.2279
30.5644	1.6160	0.3758
45.1564	1.7412	0.2279
51.9004	0.9509	0.2279
62.9324	1.6257	0.2279
73.1564	1.7204	-0.6478
87.9804	1.4462	-0.6478
99.0684	1.5298	0.3758
138.1004	1.8326	0.5003
144.6364	0.3974	-0.5225
156.3964	1.1803	-0.5225
169.3484	1.5573	-0.6478
174.9404	1.3503	0.0294
211.8284	0.5193	0.0294
225.6844	1.3804	-0.5225
230.4044	1.3430	0.0871
238.7324	1.6614	0.0871
269.3244	1.7577	0.3675
279.9564	1.8458	-0.5836
284.3644	1.6523	0.3410
300.8204	1.5356	0.0590
318.6044	1.6797	0.3410
346.5964	1.3157	0.4843
