6.1872	1.7455	-0.5292
26.0512	0.9300	-0.5292
30.3952	1.7873	-0.0892
45.6112	1.2883	-0.5292
50.2512	2.6022	-0.3356
62.6512	1.9089	0.0192
72.7312	2.1476	-0.5292
87.2752	2.1535	-0.1636
99.0512	1.5491	0.1572
137.7152	2.2198	0.2952
143.3712	1.6646	-0.5076
156.1232	1.4556	-0.0771
168.9712	1.9366	0.1155
174.7472	1.5457	0.2718
210.5632	1.7865	0.3594
224.8272	2.2396	0.1640
230.3632	1.3863	0.2990
238.3632	2.0326	0.3746
269.3632	1.7211	0.4169
280.6832	1.1211	-0.4394
284.5152	1.4868	0.4084
300.7632	1.5780	-0.0389
318.5472	1.7390	0.4359
346.0192	1.8949	0.4512
