36.0918	1.2582	-0.5463
40.5085	1.4735	-0.5463
47.8752	1.1708	-0.0863
84.8918	1.4742	-0.0863
95.4085	0.9175	0.1621
120.6085	0.9975	0.3737
124.5752	0.8308	-0.4689
134.1252	1.0489	0.6221
148.8918	2.0262	0.7562
158.7583	1.9677	-0.0445
171.2750	0.8110	-0.3573
177.0252	0.7328	0.0157
186.4752	1.1869	0.0846
201.3752	0.8308	0.2172
209.9750	1.5350	-0.2781
227.8084	0.7336	-0.4739
251.2417	0.7723	0.3260
269.5750	0.9590	-0.5130
273.6418	0.8602	0.3847
277.8585	0.8995	-0.4559
287.0918	0.6822	0.4164
326.1918	0.8062	0.2524
336.3417	0.7923	-0.1875
355.5252	0.6969	0.4335
