6.6070	1.3273	-0.4535
24.9990	1.9686	0.3704
30.2550	1.9293	-0.1161
44.9830	1.9179	-0.4218
50.0390	2.8286	-0.0971
62.2710	2.2799	0.0977
72.4710	2.4133	-0.5854
87.1830	2.2346	-0.1953
99.3830	1.2179	0.0863
137.6790	2.2553	0.2077
143.3350	1.6993	-0.5194
155.8150	1.7691	-0.1557
168.9270	1.9738	0.0388
174.4790	1.8053	0.1792
210.4310	1.9199	0.2635
224.9190	2.1486	0.0626
229.7430	2.0079	0.1935
238.2550	2.1293	0.2721
268.9030	2.1813	0.3192
279.4150	2.3859	-0.4525
284.1350	1.8656	0.3141
300.8550	1.4960	-0.1155
318.1750	2.1092	0.3444
346.1510	1.7666	0.3626
