0.0199	0.8812	0.1440
19.5034	0.8697	0.1847
24.1024	0.5187	-0.0072
28.8688	0.4803	-0.3487
53.1519	0.6772	0.1961
56.9985	0.9906	0.2589
66.9158	0.6332	-0.2881
76.2476	0.6694	-0.1970
80.8469	0.8942	-0.0629
91.3161	1.0410	-0.2912
100.1798	0.8253	-0.0608
138.5778	1.0352	-0.0375
144.3476	1.2095	0.0635
163.8310	0.8620	0.1307
190.7399	0.5452	0.0486
214.9395	1.0095	-0.0275
222.4486	0.7484	0.0951
232.4161	0.7570	0.1202
247.2335	1.3395	-0.3103
255.3948	0.7863	-0.0712
281.7351	0.7260	0.1338
306.0349	0.7142	0.0580
330.8199	0.6892	0.1411
346.1390	1.0181	0.1277
