0.0224	1.1692	-0.3366
20.3058	0.8538	0.1434
77.5058	1.5418	-0.3366
93.3724	1.7151	0.1434
115.0391	1.1685	0.6234
128.7724	1.2511	-0.3366
150.8725	1.0791	0.8730
158.9724	0.8351	0.1626
163.7390	1.8046	-0.0870
177.8891	1.1824	-0.3366
182.2058	1.3138	-0.2068
187.6391	1.4244	-0.2068
204.3724	1.4351	-0.2743
243.9723	1.7313	-0.3366
247.9889	0.7706	-0.2691
253.1224	1.2051	-0.2691
264.2058	1.5618	0.5910
272.4224	1.3771	0.6234
294.3224	1.3571	0.1275
304.0891	1.0865	-0.1304
328.8891	1.2144	0.0783
333.1891	2.1065	-0.2644
339.6557	0.9998	0.1458
355.4558	1.4638	-0.1209
