5.4065	0.6783	0.3465
24.3715	1.2253	-0.1149
29.3384	0.7304	0.4680
44.2061	0.9027	0.1965
49.4240	0.6128	-0.1347
61.6325	0.6763	-0.3335
71.9010	0.7998	0.3473
86.4843	0.5925	-0.0442
98.0740	0.9548	0.5408
136.9237	0.8171	0.5846
142.3924	0.7164	-0.1892
155.0692	0.8716	-0.1105
168.2812	0.7316	-0.2791
173.7332	0.7116	-0.2796
209.7900	0.8388	-0.1951
224.1392	1.7216	-0.2535
229.2064	0.7584	-0.0520
237.5183	0.7985	0.0688
268.1899	0.8148	0.1414
278.7428	0.8380	-0.0846
283.2583	0.7944	-0.1443
299.8318	0.6850	-0.2690
317.5258	0.5750	-0.1139
345.3544	0.8984	-0.0956
