37.5967	1.5779	0.3322
42.2687	1.2541	0.1794
48.7567	1.7903	0.3322
86.2207	1.6375	0.1794
96.5247	1.4180	0.3365
121.8367	1.2923	0.1794
125.5087	1.8179	-0.8618
135.6767	1.0489	0.1794
150.1087	1.6182	0.1794
159.5647	2.0294	-1.3411
172.1807	2.2574	-0.3328
177.9007	1.8891	0.0705
187.2447	1.9940	0.1794
202.8447	1.3285	0.2318
210.9087	1.9444	0.1794
228.8207	1.6927	0.1794
252.1247	1.6352	0.2964
270.5967	1.5427	0.1794
275.1087	1.2285	0.3222
278.7887	1.6124	0.1794
288.4286	1.8897	0.3325
326.9407	2.5284	-0.9246
337.3727	1.7629	-0.9246
356.3247	2.3445	0.3366
