39.1712	1.25	0.5285
50.5438	1.25	0.0685
123.1258	1.25	0.9885
127.3402	1.25	0.5285
136.7390	1.25	0.3169
151.7237	1.25	-0.0458
161.5908	1.25	0.6060
174.4349	1.25	0.1103
179.8033	1.25	-0.1573
189.2355	1.25	-0.2416
204.1701	1.25	-0.3018
212.8498	1.25	-0.3473
230.5103	1.25	-0.4045
253.7566	1.25	-0.3799
272.1362	1.25	-0.4353
276.3507	1.25	-0.4220
290.3319	1.25	-0.4448
329.4660	1.25	0.4591
339.1324	1.25	0.0310
358.6660	1.25	-0.4571
