5.4072	1.0391	-0.7293
24.3722	1.4580	-0.7293
29.3391	1.8111	-0.1893
49.4247	1.1975	-0.1893
61.6332	1.1970	0.3507
71.9017	1.4805	0.5991
86.4850	1.8892	0.8475
98.0747	2.0515	0.0591
136.9245	1.6337	0.1733
142.3931	1.1412	0.7133
155.0700	2.1602	0.7659
168.2819	1.2763	-0.1183
173.7339	0.9763	-0.0040
224.1399	1.4503	-0.0657
229.2073	0.9750	-0.0415
237.5191	1.7192	-0.4241
268.1908	0.8553	-0.6000
278.7269	1.8793	0.2103
283.2590	2.1633	0.0486
299.8325	1.2457	-0.3781
317.5265	1.0717	0.0727
345.3552	2.2831	-0.3715
