0.0228	1.0385	-0.2890
20.3062	0.8671	-0.3611
77.4893	1.1160	0.5963
93.3729	1.2165	0.0992
115.0395	0.8858	0.5614
128.7729	1.6884	0.1343
150.8728	1.0685	0.0811
158.9729	1.2484	0.1162
163.7395	0.9378	-0.1241
177.8896	1.7798	-0.2585
182.2062	1.9191	-0.1336
187.6396	1.0538	-0.3284
204.3728	1.3766	-0.2635
243.9725	1.2568	-0.3648
247.9895	0.8158	-0.3310
253.1228	1.3865	-0.3465
264.2063	1.2151	0.5939
272.4229	1.1424	0.5946
294.3229	0.6905	0.1239
304.0894	2.1159	-0.1208
328.8895	2.3798	0.1148
333.1896	0.8638	-0.1113
339.6562	0.9971	0.1331
355.4562	1.4611	-0.1160
