37.0949	2.0935	0.4291
41.4949	2.0269	0.2717
49.5429	0.9956	0.4291
86.0709	1.7842	-0.8130
96.4069	1.5316	0.4500
121.9989	1.1229	-0.8130
125.4229	1.9155	-0.7417
136.1109	0.6275	-0.8130
150.8789	0.8429	-0.0468
160.3030	1.2856	-0.3305
172.7830	1.6555	-0.0183
177.7109	2.0942	-0.0183
187.9749	1.2634	-0.0468
202.3430	1.8289	-0.0183
211.1270	1.7282	0.2596
228.5030	2.0189	0.3822
252.3590	1.3962	0.2710
270.3030	1.8356	0.4312
274.2629	2.0755	0.2710
278.5270	1.8615	0.4508
287.6870	2.6349	0.3867
326.8630	2.5922	-0.7413
337.0870	2.0515	-0.0182
356.3590	2.3128	0.3867
