0.8842	1.8488	0.5811
20.5722	1.4436	0.3861
25.5722	1.2935	-0.6174
29.4602	3.4931	-0.6174
54.0362	1.6113	0.5047
58.5562	0.9881	-1.0967
67.7642	1.7310	-1.0967
76.7802	2.3312	-0.0885
81.4922	2.0175	-0.6479
92.5082	1.5545	-0.6479
101.1962	1.8472	-0.6479
139.4602	2.1821	0.3148
145.5082	1.6530	0.0910
165.0042	1.8578	0.0910
191.7402	1.6628	0.4761
215.7002	1.8354	0.0910
223.3642	2.3828	0.5407
233.1402	1.8217	0.5665
248.0682	1.7781	0.0910
256.4122	3.2344	0.0910
282.3642	2.4352	0.5768
307.3402	1.5751	0.0910
331.5002	3.0195	0.5809
346.8442	1.9411	0.3866
