37.3708	1.8015	-0.3908
42.1148	1.4075	-0.3908
49.2988	1.2402	-0.3908
85.4188	2.4369	-0.3908
97.2428	0.6962	0.2092
122.0028	1.1196	-0.9908
126.0908	1.2482	-0.7508
135.1308	1.6082	-0.0308
149.9228	1.7996	0.3532
159.6268	1.9622	-0.0308
172.1308	2.3082	-0.7508
178.1068	1.6822	-0.7508
187.1948	2.0442	0.5068
202.3788	1.7935	0.0652
210.8908	1.9649	0.5682
228.4828	2.0395	0.5928
252.1628	1.5929	0.3916
270.4668	1.6722	0.6026
274.9868	1.3521	0.3916
278.6908	1.6982	0.6065
288.2588	2.0635	0.5221
327.0268	2.4289	-0.5919
336.9788	2.1602	0.1287
357.0908	1.5815	0.5221
