0.0218	1.1275	-0.3166
20.3053	0.7800	0.2834
77.5054	0.7960	-0.3166
93.3720	0.3215	0.2834
115.0387	1.5027	0.0434
128.7720	0.7133	-0.3166
150.8720	0.6373	0.1394
158.9720	0.8253	-0.1726
163.7387	1.0186	-0.0766
177.8887	0.6847	0.0194
182.2054	0.8960	-0.1342
187.6387	0.5666	0.0578
204.3720	0.7693	-0.0036
243.9720	0.8573	0.0732
247.9884	0.8169	0.0486
253.1220	0.9953	0.0793
264.2054	0.7760	0.4974
272.4220	0.7113	0.4851
294.3219	0.6274	-0.2359
304.0887	0.8206	-0.1088
328.8887	0.5086	-0.2310
333.1887	1.1446	0.0065
339.6554	0.9020	-0.1108
355.4554	0.5020	0.0058
