37.0842	2.0904	0.5313
41.3962	2.1265	0.3491
49.1882	1.3420	0.5313
85.8442	2.0139	-0.7355
96.3322	1.6103	0.5313
121.2762	1.8527	-0.7355
126.0202	1.3063	-0.6626
136.0282	0.6973	0.0307
149.8522	1.8747	0.3372
160.1642	1.4298	-1.1401
172.5642	1.8738	-1.1401
177.6682	2.1213	-1.1401
187.6442	1.5945	0.4598
203.4362	0.7370	-0.1312
210.8042	2.0487	0.5088
228.7562	1.7572	0.5284
252.0602	1.6994	0.2724
270.6362	1.5032	0.5284
274.9242	1.4128	0.2724
278.9162	1.4847	0.5363
287.8522	2.4661	0.4339
326.9722	2.4969	-0.6606
337.1562	1.9793	0.0607
356.4522	2.2169	0.4339
