1.1915	2.1809	-0.3804
21.1595	1.7462	-0.3804
79.0475	1.0582	-0.3804
95.0876	1.3349	-0.3804
116.2075	3.4982	-0.8604
130.0236	1.6156	0.0996
151.9516	1.6209	-0.8604
159.8075	2.1981	-0.1500
165.5436	0.7955	0.0996
179.0715	1.7842	0.3492
183.5195	1.9529	0.2194
189.0636	2.0589	0.3492
205.8076	2.0149	0.4115
245.7036	0.9189	0.4790
248.7596	2.4962	0.4115
254.3276	1.3282	0.4790
265.7676	1.0549	-0.4486
273.7996	3.4229	-0.4135
295.6796	1.7762	0.0824
305.1756	1.5469	0.3403
330.1036	1.6522	0.0642
335.2956	0.7269	0.4744
340.6556	3.1336	0.0642
356.9196	1.3862	0.3308
