6.1002	1.8312	0.1689
25.1082	1.8721	0.4434
30.0842	2.0972	0.2945
44.8522	2.0463	-0.4318
50.5162	2.3359	-0.4318
62.5402	2.0188	-0.4318
73.6602	1.2175	-0.9219
88.0922	1.3353	-0.3163
99.0202	1.5789	0.3648
137.6282	2.3056	0.4042
143.2042	1.8305	-0.4537
155.8282	1.7494	-0.0542
169.8362	1.0704	-0.3163
174.6442	1.6475	0.0228
210.7002	1.6482	0.0228
224.7562	2.3095	0.1696
229.9402	1.8082	0.2949
238.2602	2.1345	0.3651
269.3722	1.7109	0.4043
279.6922	2.1110	-0.4537
284.3882	1.6127	0.2127
300.9882	1.3519	-0.0541
318.2922	1.9928	0.3190
347.0602	0.8528	0.3786
