0.0200	0.9381	-0.5776
20.3033	0.7507	-0.1776
77.5033	1.4067	-0.5776
93.3867	0.8914	-0.1776
115.0367	0.6254	-0.4176
128.7700	0.7321	0.0624
150.8699	0.6882	-0.2736
158.9700	0.6521	0.0048
163.7366	0.6374	0.2064
177.8867	0.6234	0.2928
182.2034	0.8347	0.1719
187.6367	0.6654	0.3447
204.3700	0.6281	0.2721
243.9699	0.8041	0.3758
247.9867	0.6114	0.3322
253.1199	0.7262	0.3944
264.2034	0.6587	-0.4317
272.4200	0.6981	-0.3944
294.3200	0.6541	-0.0676
304.0867	0.6714	0.1284
328.8867	0.6394	-0.0900
333.2034	0.6827	0.2460
339.6700	0.7121	0.1150
355.4532	1.0248	0.2380
