0.0210	0.7832	0.1183
20.3074	0.5768	0.1891
77.5032	0.7010	0.5647
93.3744	0.7419	0.0547
115.0319	0.6523	0.0898
128.7622	0.8580	-0.2309
150.8714	0.7809	0.3362
158.9657	0.6945	-0.0732
163.7487	0.6875	-0.1707
177.8973	0.6989	-0.0811
182.2120	0.7202	-0.2589
187.6306	0.6776	-0.0309
204.3712	0.7610	-0.1305
243.9736	1.1986	-0.0029
247.9874	0.8008	-0.0586
253.1216	0.7146	0.0129
264.2096	1.0026	0.3369
272.4211	0.6232	0.2969
294.3294	1.6908	-0.0952
304.0794	0.7728	-0.2466
328.8977	0.7705	-0.0728
333.1959	0.6883	-0.1236
339.6680	4.0322	-0.2592
355.4554	0.9649	-0.1643
