36.0987	1.3674	-0.4453
40.4970	1.8810	-0.4453
47.8723	1.3378	0.1547
85.0330	1.0011	0.1547
95.4018	1.7603	-0.4453
120.6048	1.3093	-0.0853
124.5851	1.3369	0.5147
134.1177	2.4284	0.2987
148.9018	2.3003	0.4523
158.7689	0.8892	0.8987
171.2617	1.2444	1.1387
177.0147	1.1714	0.0923
186.4805	1.2416	-0.1477
201.3815	1.3886	-0.3263
209.9776	1.7845	-0.0863
227.8220	1.3481	-0.0617
251.2356	1.4225	-0.3970
269.5818	1.2123	-0.0519
273.6457	0.7564	-0.3300
277.8435	1.2706	-0.0480
287.0918	1.4623	-0.4260
326.1924	1.6737	0.3557
336.3439	0.9062	-0.3649
355.5263	1.3878	-0.3992
