36.1051	0.9898	-0.3593
40.5052	0.9898	-0.1515
47.8717	1.6712	-0.3384
84.8885	1.1825	0.5175
95.4052	1.0018	-0.3593
120.6050	1.3939	0.7575
124.5718	0.8511	0.8323
134.1218	1.9891	0.8535
148.8885	1.9904	0.0874
158.7718	1.5311	-0.3593
171.2719	1.5111	0.3640
177.0218	0.6891	-0.3593
186.4718	1.5031	0.1258
201.3884	0.9545	-0.0700
209.9717	1.1552	-0.1806
227.8218	0.6811	-0.3032
251.2385	1.1205	-0.3593
269.5718	0.7311	-0.3523
273.6383	0.6246	-0.2436
277.8552	0.6718	-0.3468
287.1052	0.5818	-0.3593
326.1885	0.6744	0.8203
336.3552	0.7318	0.0972
355.5218	0.8371	-0.3130
