5.4010	1.2061	0.0960
24.3676	0.6314	0.4331
29.3343	0.9207	-0.2414
44.2176	0.7654	-0.3591
49.4176	0.6214	-0.0344
61.6343	0.6367	0.1604
71.9009	0.5701	-0.2520
86.4843	0.6987	-0.1326
98.0676	1.3154	-0.3310
136.9343	0.7447	-0.2095
142.4009	0.9341	0.1619
155.0676	0.7474	-0.2018
168.2843	0.6427	0.1015
173.7343	0.7447	0.2420
209.7842	0.6468	0.3262
224.1343	0.7847	-0.3547
229.2009	0.5422	-0.2238
237.5176	0.7374	-0.1452
268.1843	0.7187	-0.0981
278.7343	0.6807	0.0951
283.2676	0.8674	0.3768
299.8343	1.0207	-0.2419
317.5176	0.6574	0.4071
345.3510	0.8001	0.4253
