6.0453	1.8942	0.1199
25.6453	1.3276	0.3002
30.0613	2.1114	0.2496
45.0773	1.8122	-0.6166
49.9973	2.8589	-0.6166
63.6693	0.8869	-0.1334
73.1013	1.7882	-0.1334
88.3493	1.0736	-0.1334
98.9733	1.6329	0.3171
137.7733	2.1661	0.3521
143.2053	1.8342	-0.5896
156.1813	1.3915	-0.5896
169.3653	1.5409	0.1179
174.4773	1.8122	0.2486
211.0453	1.2942	0.3165
224.9333	2.1226	-0.1193
229.9973	1.7589	0.1252
238.2053	2.1842	0.2524
269.0773	1.9955	0.3185
279.9653	1.8409	-0.6071
285.3813	0.6249	0.3165
300.9253	1.4309	-0.1284
318.4533	1.8195	0.3165
347.6293	0.3602	0.3165
