36.0911	0.9975	0.4824
40.5078	0.7649	-0.3854
47.8745	0.7742	0.4874
84.8911	0.7015	0.4064
95.4078	0.7688	0.4901
120.6078	0.7449	-0.0861
124.5745	0.9542	-0.4285
134.1245	0.6762	-0.3520
148.8911	0.7735	-0.4956
158.7578	1.4669	-0.0890
171.2745	0.7822	-0.2723
177.0245	0.8642	0.0798
186.4745	0.9662	-0.4403
201.3745	0.7862	0.2700
209.9745	1.1782	-0.3984
227.8245	0.6642	-0.3758
251.2411	0.7275	0.3727
269.5745	0.6182	-0.3636
273.6411	0.7836	0.4282
277.8578	1.2308	-0.3570
287.0911	0.9895	0.4581
326.1911	1.0735	0.2600
336.3411	0.8435	-0.1652
355.5245	1.3962	0.4743
