37.4661	1.7098	-0.3542
42.3781	1.1460	-0.3542
49.2101	1.3214	-0.3542
86.0341	1.8252	0.2458
97.1621	0.7817	0.2458
121.9141	1.2159	-0.3542
125.9221	1.4058	-0.7142
136.5461	0.3646	-0.3542
151.2021	0.5260	-0.3542
159.6581	1.9372	-0.9542
172.5061	1.9331	-1.0982
178.1861	1.6048	-0.0518
187.7221	1.5011	0.2458
202.7701	1.4044	0.3668
211.7621	1.0921	0.2458
229.1701	1.3445	0.2458
252.6581	1.0860	0.5342
270.7941	1.3464	0.2458
274.4021	1.9361	0.6012
279.1141	1.2714	0.2458
288.5541	1.7655	0.6012
327.8661	1.5874	0.2458
337.2501	1.8866	0.2458
356.9141	1.7563	0.6280
