0.0223	1.2365	-0.7260
19.5057	1.0411	-0.7260
24.1057	0.9371	-0.1260
28.8724	0.8104	-0.3660
53.1390	1.1758	-0.1260
57.0057	1.0371	-0.2700
66.9223	1.0565	-0.3084
76.2557	0.6671	0.0411
80.8557	0.7951	0.4740
91.3056	0.6652	0.7140
100.1723	1.6545	0.8100
138.5723	0.8625	0.1808
144.3557	1.5831	-0.1500
163.8390	1.8678	-0.1116
190.7557	0.6631	0.2368
214.9390	1.4638	0.7044
222.4390	0.7158	0.2591
232.4057	0.6931	0.2681
247.2390	1.2438	-0.1692
255.3889	0.7659	-0.1538
281.7390	0.7838	0.2716
306.0390	1.2838	-0.5033
330.8223	0.6045	0.2731
346.1390	1.4958	-0.4971
