5.4073	0.7798	1
24.3724	1.6788	1
29.3394	1.0557	1
44.2070	1.4041	1
49.4249	0.8263	1
61.6333	1.0179	1
71.9019	0.8293	1
86.4851	0.7901	1
98.0749	0.9762	1
136.9247	0.7905	1
142.3934	0.9778	1
155.0702	1.0530	1
168.2820	0.6892	1
173.7341	1.0131	1
209.7910	0.7722	1
224.1400	0.6872	1
229.2075	1.1557	1
237.5193	0.8439	1
268.1910	1.1722	1
278.7269	1.9563	1
283.2592	1.2559	1
299.8326	0.9305	1
317.5267	1.0205	1
345.3554	0.6638	1
