0.8042	2.2775	0.2411
20.8842	2.0154	0.3120
78.2042	1.8913	-0.7568
94.1162	2.3018	-0.2469
115.6842	4.0304	-0.5283
129.6202	2.0185	0.0387
151.6522	1.9114	-0.5283
159.6602	2.3494	-0.1189
164.4362	1.9047	0.1986
178.5962	2.2612	0.2882
182.9322	2.5410	0.1104
188.3082	2.8177	0.3383
205.1322	2.6841	0.2387
245.1722	1.4604	0.3664
248.7882	2.4770	0.3106
253.8362	1.8274	0.3821
265.2122	1.6062	-0.5291
273.0442	4.1766	-0.4891
296.0202	1.4365	-0.0969
304.8522	1.8697	0.1227
329.6682	2.0893	-0.1193
333.8842	2.1380	0.2456
343.7002	0.3495	0.1101
356.4202	1.8951	0.1101
