0.7510	2.3333	0.2229
20.9590	1.9419	0.2671
78.1670	1.9339	-0.5723
94.0630	2.3546	-0.2100
115.6870	4.0140	-0.5063
129.4710	2.1799	0.0074
151.6470	1.9206	-0.1704
159.6070	2.3938	0.0312
164.4230	1.9113	0.1379
178.7030	2.1479	0.2162
182.8230	2.6446	0.1521
188.4150	2.7193	0.2631
204.9830	2.8346	0.2247
244.7670	1.8505	0.2913
248.7590	2.5086	0.2682
253.8070	1.8439	0.3082
264.8550	1.9625	-0.5056
273.0950	4.1226	-0.4817
295.1030	2.3478	-0.1556
304.7430	1.9746	0.0401
329.5190	2.2319	-0.1700
333.7350	2.2826	0.1575
340.4630	3.3213	0.0315
356.1030	2.2146	0.1523
