0.0184	1.0628	-0.2128
20.3020	0.6993	-0.1941
77.5020	1.3633	0.7014
93.3853	0.9920	0.7476
115.0353	0.7420	0.2233
128.7686	0.6486	0.7660
150.8686	0.3166	-0.4997
158.9686	1.8086	-0.3745
163.7520	0.6253	0.7734
177.8853	0.4200	0.7764
182.2018	0.2794	-0.5489
187.6353	2.7420	-0.0396
204.3686	0.6726	-0.4529
243.9686	0.6967	-0.3660
247.9853	1.1040	-0.5686
253.1186	0.7867	-0.3649
264.2020	0.3993	0.5852
272.4186	0.7667	0.4010
294.3186	1.0427	-0.3192
304.0853	0.3160	-0.1886
328.8853	0.6040	-0.1533
333.2020	0.7113	-0.4767
339.6686	0.3487	-0.1149
355.4520	0.3653	-0.0996
