0.0250	0.9331	-0.5123
19.5085	1.0415	-0.5123
24.1085	1.0815	-0.0523
28.8752	0.8748	-0.3007
53.1418	0.9602	-0.0523
56.9918	1.9182	0.1593
66.9252	0.9449	-0.5123
76.2584	0.8996	-0.1497
80.8585	0.8355	-0.3007
91.3085	0.7855	-0.1666
100.1750	1.1350	0.1344
138.5751	1.0069	0.0462
144.3418	1.0242	0.2969
163.8418	0.7322	0.3847
190.7418	0.7602	0.1519
214.9418	0.8082	-0.4879
222.4418	0.5722	0.2090
232.4085	0.6215	0.2399
247.2418	1.3082	-0.0392
255.3918	0.9662	0.2032
281.7418	0.6562	0.2565
306.0419	1.2122	0.3341
330.8252	0.6449	0.2655
346.1418	0.7442	0.4047
