0.9011	1.8282	0.3260
20.3731	1.6388	0.3069
24.6210	2.2409	-0.5914
29.3491	3.6171	-0.1668
53.8291	1.8315	0.3183
57.9891	1.5515	-0.8575
67.5491	1.9589	-0.3105
76.9171	2.1905	-0.0151
81.7411	1.7649	-0.5956
92.3571	1.7184	-0.1690
101.0051	2.0512	0.0613
139.6131	2.0254	0.1444
145.5571	1.6003	0.1857
164.6931	2.1651	0.2528
191.2851	2.1140	0.2306
215.9491	1.5826	-0.6309
223.1971	2.5629	0.2771
233.1731	1.7851	0.3022
248.5731	1.2694	-0.1881
256.1811	3.4783	0.0510
282.4611	2.3345	0.3157
306.7491	2.1624	0.1801
331.5091	3.0235	0.3231
347.1571	1.6243	0.2498
