6.6301	1.3066	-0.4946
25.7661	1.2039	-0.4946
30.3101	1.8766	-0.0946
45.9981	0.8886	-0.0946
51.0540	1.7993	-0.4946
62.6781	1.8753	-0.0946
72.8381	2.0486	-0.6546
87.5021	1.9179	-0.1906
99.6541	0.9493	0.1454
139.1661	0.7706	0.2894
143.2941	1.7426	-0.4242
156.1581	1.4286	-0.0524
168.9181	1.9853	0.0878
174.2941	1.9926	0.2548
210.4701	1.8666	0.3551
225.7901	1.2799	0.1707
229.7581	1.9953	0.3046
239.3901	0.9966	0.3849
269.1581	1.9286	0.4331
280.9901	0.8133	-0.3380
283.9981	2.0053	0.4152
300.6141	1.7393	-0.3380
318.3021	1.9677	0.4513
345.9981	1.9218	0.4729
