0.9207	1.8038	0.3278
20.2967	1.7110	0.2887
24.6887	2.1858	-0.5896
29.3527	3.6052	-0.1650
54.0007	1.6570	0.3093
57.7767	1.7645	-0.8557
67.5927	1.9152	-0.3087
76.9207	2.1871	-0.0133
81.6087	1.8992	-0.5996
92.1047	1.9698	-0.1704
100.9607	2.0802	0.0614
139.5127	2.1285	0.1462
145.3287	1.8291	0.1866
164.6887	2.1691	0.2541
191.4487	1.9591	0.2324
215.6647	1.8765	-0.6294
223.1767	2.5812	0.2789
233.1607	1.7972	0.3040
247.8887	1.9525	-0.1865
256.0487	3.6090	0.0527
282.3847	2.4062	0.3176
307.0567	1.8509	0.1819
333.4006	1.1238	0.3249
346.8887	1.9025	0.2516
